,id,text,category
172,1535043884245450756,"""do you do sports"" - not  at  the  moment   ut  i  used  to  do  netball,  tennis  ,  badminton  &amp;  rounders  !
i’m  gonna  start  them  up  again  at  or  after  uni  ! #tellonym  https://t.co/1YTs6Uk5or",sports
173,1535043824208183328,"WATCH: The 10th Annual FCA All-Star Volleyball game is on Saturday morning, and @DanBoothTV caught up with the blue team to find out how they feel about this opportunity in front of them! @BigCountryFCA #FCA #volleyball 

https://t.co/1F6GDOXwUG",sports
174,1535043704532127744,Former Marquette basketball star George Thompson dies at 74 | National Sports https://t.co/OA44XBxTRD,sports
175,1535043684206510099,Valley Mills baseball wins 2A State Championship https://t.co/bWcz8QpBYS via @KCENNews,sports
176,1535043675020984331,Tom Brady explains why his football journey isn’t over https://t.co/6PRoYPgWIL,sports
177,1535043579290132481,Ottawa Sun → NO GUARANTEES: Patrick Levels says Ottawa Redblacks are confident going into Game 1 https://t.co/uYHgPbVU9I @OttawaNewsPulse 📰 #Ottawa #Canada #news,sports
178,1535043574844182530,Have your say: Which NHL free agent would you want to add to your team? https://t.co/LJ7iVyOpXa,sports
179,1535043537078714379,"Follow the #mntwins-Yankees series finale here on Gameview, with pitch-by-pitch updates, a real-time box score and game updates from around the majors: https://t.co/rlsB6iBmNd",sports
180,1535043506745507847,"ICYMI: The Game Plan 6.9.22 with @Schultzycast and @MBwnsp 

Featuring:
@nicksuss #OleMiss
@Impatientbull #Pelicans 
@Tony_Tsoukalas #RollTide 
@brianjstultz #WarEagle 

https://t.co/XAqetpSI4z",sports
181,1535043450650886152,"@DonBurt_sports @ClampedByDenzel @austinbegley44 @CrabLegSkrong @camijustice Yeah if fans are willing to watch deshaun watson play but not Calvin Ridley, then we have a major problem. The league needs to suspend Watson big time.",sports
182,1535043360469155856,@KaylaLombardo11 Idk what idiots say that. College softball is one of the greatest sports in existence. It is baseball with more energy at a faster pace. What's not to like?,sports
183,1535043356916580370,"They just approved a multimillion dollar renovation to Camden Yards &amp; the surrounding sports complex. Is a sale possible? I believe so, but I just find it very hard to believe they’ll pick up the team and move. Some of you are responding to me acting as if you want it to happen.",sports
184,1535043344438525970,"Preview: Sudan vs. Congo DR - prediction, team news, lineups - Sports Mole https://t.co/FyUlC8O7O8",sports
185,1535043332728098819,"Max Muncy broke open the game with a three-run homer in the sixth inning after White Sox manager Tony La Russa ordered an intentional walk to Trea Turner with a 1-2 count, helping the Los Angeles Dodgers beat Chicago 11-9. https://t.co/kbg3fiHKhT",sports
186,1535043317431271424,"@tpellerin55 @JayOnSC @TSN_Sports Played 4 games in the CF, lost 3 by a goal. Three of their top 6 were injured, two badly, #1 defenceman had a torn hip flexer and the top goal scorer was suspended for game 4. Just look at the playoff stats, Oilers dominate!
But go on.....",sports
187,1535043288096509952,"So, seems like the whole thing is fucked. Sorry, guys. 

But golf is still great. That’s why I’m getting up at 6 am tomorrow, meeting my buddies, heading out to play. Unlike other pro sports, average real fans play — that’s our connection to the game. And that’s the point.",sports
188,1535043287828115456,"PANTHER PRIDE

It was a season-ending loss, but @SauconAthletics takes a lot of nice memories, good vibes and high hopes into the offseason. The story from the Villanova Ballpark in Plymouth Meeting:

https://t.co/JfmhaftOhn",sports
189,1535043269113131009,"An interesting read. Cycling allows no injections at all

https://t.co/hFUFqBeF3l",sports
190,1535043216113913856,"@netw3rk Look, we should all be respectful &amp; it probably doesn’t say great things if we’re cursing people out all day over sports. But man, the NBA is such a country club environment, none of these guys could make it if they were involved in some of the biggest derbies around the world",sports
191,1535043189349814272,"Lloyd Carr's grandson, Saline 5-star QB C.J. Carr, says no thanks to Michigan football.

https://t.co/63wABU6cCA",sports
192,1535043188506886153,"Hour two of today's SportsTalk featured @JWilkersonWNML &amp; @JimmyHyams taking your phone calls, discussing @Vol_Baseball and comments from #Vols first-baseman Luc Lipcius.https://t.co/DBLdbKIjjZ",sports
193,1535043166931406849,"@Moonlightswami However my main point is, that mode wasn't a ""how can we make the core gameplay better, or add another element of what's happening in the NFL"" That another sim football could push them to do. That was, lets be the #1 sports game in NA again",sports
194,1535043144529608707,"And as we all know, rich Baltimore sports team owners always tell the truth https://t.co/cVpuZCbsiz",sports
195,1535043093711532032,"Presenting the 2022 Daily Herald DuPage County All-Area Boys Volleyball Team

Congrats to Matt Molnar &amp; Mason Kolar on making the All Area Team. 

Honorable Mention:
Brannen Alamarales https://t.co/3PFTvh6Y2c",sports
196,1535043058764500993,@FelipeEusebio6 @JonHeyman Where is Angel “coming from?” He’s by far and away the worst official not just in baseball but probably in all of sports.,sports
197,1535043020281741316,@stevenbox12 I appreciated all of your tweets and I still hope msnbc isn't promoting this as a sports game.,sports
198,1535043018650157057,"Jim Crane refuses to let his team play during the Jan 6 hearings. 
Keep politics out of sports",sports
199,1535042970109493249,"Player ratings: Simon, Osimhen shine as Peseiro secures first win The Super Eagles of Nigeria started their 2023 African Cup of Nations (AFCON) qualifiers in Group A ... #StandWithUkraine https://t.co/le6tLbzJQh",sports
200,1535042968498864128,".@NFC_Football, @chilesfootball, and @OfficialFAMUDRS all got some early summer 7v7 action in on Wednesday. Here are a few things @jackgwilliams saw in the matchups. 

https://t.co/Z7rJK65pfd",sports
202,1535042952979939337,"The star receiver skipped all three days of a mandatory minicamp. He is subject to a $90,000 fine, if the team wants to fine him. https://t.co/D3vDya360b",sports
203,1535042915474497536,Cricket-COVID rules NZ skipper Williamson out of second England test https://t.co/63x54mUVtq,sports
204,1535042866812157961,"Exactly lmfao like people saying this is bad in comparison like we didnt get an assassins creed, just dance, guitar hero, and sports game every year. It was MUCH WORSE back in the day. https://t.co/oR3WUUEe1K",sports
205,1535042850513203200,Anyone wanna card bet for the Rangers Lightning game?!?! I got the lightning $200-$500 🫣🫣 @Hobby_Connect @sports_sell,sports
206,1535042846981763072,"Former Australian national winter sports team coach Stephen Edwards has been confirmed as the high-performance snowsports coach and program director at the soon-to-be-built Winter Sports World in Penrith.

https://t.co/r3bPYtz2YA",sports
207,1535042829382205440,Shane McClanahan pitched eight superb innings to win his fifth consecutive start and the Tampa Bay Rays completed a three-game sweep of the St. Louis Cardinals with a 2-1 victory. https://t.co/xOcsyaoBgE,sports
208,1535042784121573377,"Friendswood holds off Mansfield Legacy, advances to state title game https://t.co/K88EpPgTT5 via @houstonchron | #UILState",sports
209,1535042737170534401,Tennis 2022: Controversy erupts over Rafa Nadal confession https://t.co/F847i1N8wc,sports
210,1535042701338476552,One of the worst owners in sports. And the Angelos family finally selling the team will probably come back to bite us in the ass lol https://t.co/vbpEkYmMAA,sports
211,1535042631671107584,"@NBA, @NBACares, what gives? 
Why the colonial exploits? How hard is it for you to do the right thing?

Sam Smith, former ABA player, dies waiting on pension from NBA https://t.co/3ZAfVXidKl",sports
212,1535042619197227018,"(Sports Predictions on 09 Jun 2022, 19:00)

basketball Dominican Republic LNB Basketball 2022-06-09 19:00:00
Titanes del Distrito Nacional – Leones de Santo Domingo – Win: 2 (1.66)

soccer Algerian Ligue 1 2022-06-10 11:45:00
Hussein Dey – Biskra – Win: … https://t.co/jsY0DQRzCE",sports
213,1535042617171378189,"(Sports Predictions on 09 Jun 2022, 18:00)

volleyball Nations League Volleyball 2022-06-09 19:30:00
Poland – Italy – Win: 1 (1.32)

tennis ITF Tournaments 2022-06-09 22:00:00
Fajing Sun – Shintaro Imai – Win: 1 (2.08)

tennis ATP Challenger 2022-06-10 1… https://t.co/JwljCnofHn",sports
214,1535042599869988870,@averygrrl Sports fans cosplay and don’t even realize it. They’re never going to put in the game no matter how much the dress up on game day 😂,sports
215,1535042584598421505,"Josh Rojas hit a go-ahead single during a four-run rally in the ninth inning and the Arizona Diamondbacks beat the Cincinnati Reds 5-4, earning a split in the four-game series. https://t.co/FtOsqxNK6T",sports
216,1535042565610778624,"Tom Brady on his relationship with former Bucs head coach Bruce Arians: Tampa Bay Buccaneers quarterback Tom Brady on his relationship with former Bucs head coach Bruce Arians. This game is streaming live on the Yahoo Sports mobile app, or on NFL Network https://t.co/ZFiwfO9xje",sports
217,1535042565602521089,"How will sports change with Artificial intelligence AI

https://t.co/Uq7LtBQG5H

#footballmanager #sport #Artificial_Intelligence #KünstlicheIntelligenz #RealMadrid #Barcelona #Liverpool @Cristiano @LIONELMESSl #helthcare #Nadal #RolandGarros",sports
218,1535042488729161729,"this was a model franchise #sportsjournalism #sportsnews #sportsmedia #sportsmanagement #sportsbiz #sports #sportsevents #sportsentertainment #sportsbusiness #sportsindustry 
#sportsmarketing #sportsfan #business #sportbusiness #sport #sportmanagement https://t.co/1G2wUslMID",sports
219,1535042384467197959,@TheWINChesta @SamHackworth @angefxf @DaveOBrienRBW @LundgaardK @JordanLeandre55 @MattVautour424 My mom didn’t care if I joined chants at sports games just like that. I turned out just fine. I have respect for anyone that has respect for me. It’s a basketball game. Live a little. I understand what your saying but just relax a little man.,sports
220,1535042355983634433,"“back in muh day” tell me you can’t play any game without pissing your pants to call someone a slur or sexually harass them. it’s never allowed in real life sports, your bitch ass is behind a screen and can’t handle a woman knowing better than you. fix that jawline, cretin.",sports
221,1535042329677004807,"Julio Teheran won his lone start with the Tigers in 2021, before missing the rest of the year with an injury. https://t.co/tVEh9nt7Q7",sports
222,1535042263859875840,"SPORTS: Brothers Zachary, Nathan and Josh Stark are getting a once in a lifetime chance to suit up together this year for their childhood team. #MedHat https://t.co/zOQTbOElb2",sports
223,1535042180204892161,@NBA and @NBAplayers what are you doing? Another former ABA player dies waiting on pension from NBA. He left behind a chilling photo. https://t.co/iQRumno16H via @USATODAY,sports
224,1535042156733530112,"Saya menang lagi. 😁🎶 Totally. 1 42. 😊 That March, the one is not just a Governor.

Hi Musk. What's up? Why you still using what's up man? 

To the Club House, Vince!
Driver Owners Activities.

Tesla Sports &amp; Games rise, JChill, come on, SiriusXM Desktop. InterMilan trades.
🐙",sports
225,1535042123254333440,T20i cricket: Nigeria beats Brazil in opening game https://t.co/uB9oP3hpTh,sports
226,1535042099808468992,"Sam Smith won a title in the ABA. He died last month. Weeks before his death, he posed in a photo, a message to the NBA. ⁦@KingJames⁩ people seem to listen to you.  https://t.co/NpQ6b2YQdM",sports
227,1535042095475412993,Why are you being so emotional over a sports team? Go touch some grass. https://t.co/S9m3eVxPXv,sports
228,1535042078132035585,Pederson says the team earned the week off after a solid few weeks of OTAs. He also gave an injury update on QB C.J. Beathard and LB Jordan Smith. https://t.co/d70pJNpBE0,sports
229,1535042073446973455,"CJ Carr, one of the nation's top quarterbacks made his college football commitment Thursday night. https://t.co/f3RURUSlIV",sports
230,1535042068669661185,"Follow our live updates as the Lightning hope to take their first lead of the series and move to within one victory of advancing to a third straight Stanley Cup final. #TBLightning #GoBolts #TBLvsNYR 

https://t.co/YBOH2ZVf0s",sports
231,1535042062323699712,"Johnny Stone, a teenager in Akron who has been collecting sports trading cards with his father for years, recently pulled a Mac Jones rookie card worth an astonishing amount. 

https://t.co/m5gWfnthgQ",sports
232,1535042062210449410,"Johnny Stone, a teenager in Akron who has been collecting sports trading cards with his father for years, recently pulled a Mac Jones rookie card worth an astonishing amount. 

https://t.co/eBIy5urnSo",sports
233,1535042054241255435,"ACME inning 5
Celina 1
Coldwater 3
@CelinaHS_AT @Ctown_baseball @Bharley19 @CW_MemorialPark @AcmeCongress @TheDS_sports @WCSMRadio",sports
234,1535042043579334660,"If you enjoy cheering for the Celtics, or the Warriors, or your favorite sports team, I hope you’ll tune in to the Jan 6th hearings, listen with an open mind, and cheer for democracy with the same enthusiasm.",sports
235,1535042022951641088,@AdamWylde If this team plays like our goalies did for a month and a half Keefe is on the hottest seat in Toronto and might be fired. We didn’t even hear one word about Steve while our goalies cost us first in the division for a month and a half… most coddled job in sports,sports
236,1535042000692576259,@CHGO_Sports Worst owner in baseball.,sports
237,1535041934024122370,"It took 36 long years, but UP once again reigns supreme in UAAP men’s basketball. 

Learn more about the inside tales and unforgettable memories as Rappler speaks with players from the team on a special episode of #RapplerTalk Sports. #UPFight https://t.co/rHPiRqHxz9",sports
238,1535041929292959744,"Bethel Park ace Evan Holewinski tossed a shutout Thursday to propel the Black Hawks over West Allegheny and into the PIAA baseball semifinals.

From: @mwhiteburgh ⬇️

https://t.co/mvNzm1Y8hT",sports
239,1535041921797787648,Baseball and soccer the only sports where even the best players in the world at it suck,sports
240,1535041855158616069,Football schedules to remain unchanged after SDHSAA survey https://t.co/tIdpLLb1H8,sports
241,1535041827643981837,Kirby Connell: Tennessee baseball pitcher in photos https://t.co/d7dLGGDt0R,sports
242,1535041806789918720,The Times' 2022 high school baseball team https://t.co/D6pfDKVpKe,sports
