,id,text,category
144,1539375130979319812,"$TSLA winnings of initial #BTC investment🙌

$-549575743 (-40.71 %) (Realized: 272 M)
(Estimating an average buy price of $35000/BTC with now 38,700 BTC holdings $BTCUSD)
#Tesla #Bitcoin #crypto",cryptocurrencies
145,1539375121806262272,"Current Bitcoin Price:
USD $20,763.80
GBP £16,858.52
Euro €19,737.44
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
146,1539375105368674304,Current #Bitcoin Price is $20779 #BTC #Crypto,cryptocurrencies
147,1539374936963399681,"Twitter’s Board Unanimously Recommends Elon Musk’s $44 Billion Takeover Bid.

The board said the proposed takeover is “advisable and in the best interests of Twitter and its stockholders.”.

#crypto #btc #eth #xrp",cryptocurrencies
148,1539374879254130688,"insider info on how Tether is gonna pass a full audit (100069% legit) #crypto #defi #BTC #ETH #TRX

Hello guys, I am Doo Kwon't. The new CEO of Tether. We are a Multi Billion dollar company. That's at least four zeros in our net worth. But not before a decimal place

I know …",cryptocurrencies
149,1539374875659444230,"Help me trust my stablecoins #crypto #defi #BTC #ETH #TRX

Hello everyone,

I'd like to discuss stablecoins.

First, a mandatory disclaimer: I'm invested in crypto, believe in it, and none of the following is intended as mere FUD. I wanna talk about stablecoins fallacies and …",cryptocurrencies
150,1539374864863223809,NEWS: Coinbase is reducing payouts to social influencers who drive sign-ups on the platform; one      influencer earning $40 per sign up as of early 2022 had payout slashed down to… $3. #Crypto #bitcoin,cryptocurrencies
152,1539374368156897280,"$BTC Hyper big chance in a billion!
Price: \2829633.0 (2022/06/22 07:21)
#Bitcoin #FX #BTC #crypto",cryptocurrencies
153,1539374257272152064,Drop your nft project ⬇️👇#NFT #Crypto #cnft #Cardano #Ethereum #ETH #NFTs #NFTCommunity #art #NFTGiveaways,cryptocurrencies
154,1539374109519495168,"1 Bitcoin ( #BTC )
Dollar: 20,749.28$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,18.12$ 

1 Ethereum ( #ETH )
Dollar: 1,125.16$ 

1 Ripple ( #XRP )
Dollar: 0.32833$ 

Date: 21 Jun 2022 22:26

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple",cryptocurrencies
155,1539373915600048128,"Which blockchain ecosystem should $AETH be available on next? 🤔

#Crypto #CryptoCommunity #cryptocurrency #NFTs #NFTCommunity #nftart #DeFi #BTC #BNB #Ethereum #ETH",cryptocurrencies
156,1539373860658749440,"Current Bitcoin Price:
USD $20,759.07
GBP £16,854.68
Euro €19,732.95
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
157,1539373845345292289,Current #Bitcoin Price is $20782 #BTC #Crypto,cryptocurrencies
158,1539373680643522562,#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #BinanceSmartChain #Polygon #Ethereum #NFTProject…,cryptocurrencies
159,1539372709485891584,Still continued to eat and rip very good. Hope he knows the money going to #crypto #Cryptocurency #btc #eth #nft #NFTCommunity #ALTSEASON #bitcoin #BoredApeYachtClub #graduation2022 #AirdropCrypto,cryptocurrencies
160,1539372605232361478,"Current Bitcoin Price:
USD $20,783.81
GBP £16,874.77
Euro €19,756.47
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
161,1539372585451851777,Current #Bitcoin Price is $20854 #BTC #Crypto,cryptocurrencies
162,1539372118864953344,"$60k Bitcoin: “I’d love to buy, but waiting for a dip.”

$47k Bitcoin: “I don’t want to buy #Bitcoin anymore.”

Everyone wants to buy a dip until they are looking at it.

#crypto #cryptotrader",cryptocurrencies
163,1539372060182560768,"Our grandchildren will marvel at our wealth accumulated through the great reset and financial chaos.... so they can spend it on digital pictures of original older pictures.. or some shit. 
#Crypto
#Eth",cryptocurrencies
164,1539371958256775168,"I always look at another coin to understand what #btc will do. 
In fact, this often goes up or down a day before #bitcoin.  Let's see if this rule also applies this time. 
The signal is: down!
(not financial advice, obviously)
#Cryptocrash #Crypto #G",cryptocurrencies
165,1539371890820763653,If you understand #crypto #bitcoin and the implications of what is being built then you have likely been buying this dip. We are in the early stages of the most important financial system overhaul to have ever happened.,cryptocurrencies
166,1539371825951428610,"Someone please help me with my loss I got scammed, please just a one busd will help me 
#crypto #cryptocurrency #solana #Bitcoin #Ethereum #ETH",cryptocurrencies
167,1539371729742467072,"Stable coins are a big part of #Blockchain and #Crypto for good reason. It is how traders can exit position while stay ready to trade, it allows you to spend without using Upside assets like $BTC, oh and generally yield beat the bank. there is a reason stables are in top MC.",cryptocurrencies
168,1539371514646044672,"[Thread] Ways to earn Cryptocurrency with minimum effort and $0

#Crypto #CryptoFaucet #BTC #BNB #SOL #ETH #MATIC #SHIB #DOGE #USDT $JMPT",cryptocurrencies
169,1539371420127567872,"The European Central Bank warned that the crypto industry’s deepening ties to banks and asset managers will pose a risk to financial stability.
#bitcoin #blockchain #web3 #crypto #nfts #defi #metaverse #elonmusk #eth #cryptocurrency #luna #bnb #binance #czbinance #ecb",cryptocurrencies
170,1539371385063149569,"It’s yours for the taking, now is the time! Be smart and pick the right  #Crypto or #NFT projects.",cryptocurrencies
171,1539371346899218432,"Current Bitcoin Price:
USD $20,794.88
GBP £16,883.76
Euro €19,766.99
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
172,1539371324589494272,Current #Bitcoin Price is $20893 #BTC #Crypto,cryptocurrencies
173,1539371266087571457,"Sumati is a whole new world on its own. If you have ever thought of starting life afresh, and if you have wondered what will happen if you didn't make some certain mistakes. Sumati World becomes your new life.
#sumati #NFTgame #crypto #blockchain",cryptocurrencies
174,1539370872166834191,"Who is the king of #crypto? Bitcoin? 

$BTC #Bitcoin",cryptocurrencies
175,1539370783600005123,WazirX (WRX) went up 10.0 percent in the last 30 minutes on Binance. #WRX  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
176,1539370593329369088,"Big money turn me on 💦
Only real hustlers and ambitions peeps can understand 
- 
- 
#confidence #growthmindset 
#freegame #sauce #soul #crypto #eth #tiktok",cryptocurrencies
177,1539370580742352898,"#ADA impulse bar 0.4741 - 0.4794 #Cardano

$ADA Bar close 0.4769

#Crypto short term volatility detection",cryptocurrencies
178,1539370216370716675,I'm just a guy down on his luck with poor health.  Any help massively appreciated. UK Sort Code 23-69-72 A/C 06037950 🙏♥️❤️ #Anupamaa #BTC #Crypto #dogecoin #DOGE #EastEnders #fearwomen #GeneralStrikeNow #NFTCommunity #StrangerThings4 #SendenDahaGuezel #WWERaw #UvaldeCoverUp,cryptocurrencies
179,1539370089174159360,"Current Bitcoin Price:
USD $20,865.34
GBP £16,940.96
Euro €19,833.96
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
180,1539370064381562880,Current #Bitcoin Price is $20952 #BTC #Crypto,cryptocurrencies
181,1539370023403126784,"Trending coins right now:
7) $UNI - Uniswap (#31)

Trending coins by popularity:
1) $SCLP (#853)
2) $ZIG (#431)
3) $CEL (#91)
4) $GMX (#204)
5) $LUNA (#132)
6) $USDD (#68)
7) $UNI (#31)

 #btc #crypto #cryptocurrency #altcoins",cryptocurrencies
182,1539369796957093890,"Which #Crypto projects are you buying/investing into? 

#CryptoGiveaways 
#altcoin 
#ETH 
#BNB 
#NFTCommunity 
#BTC 
#DeFi 
#metaverse
#Memes",cryptocurrencies
183,1539369415933829122,"📈 CBBI: 14

📈 #Bitcoin price: $20,861

📉 Pi Cycle Top Indicator: 24%
📉 RUPL/NUPL Chart: 20%
📉 RHODL Ratio: 11%
〰️️ Puell Multiple: 5%
📈 Bitcoin Trolololo Trend Line: 8%
📈 MVRV Z-Score: 10%
📈 Woobull: 11% 🆕
📈 ""Bitcoin"" Google search term: 52%
#Crypto",cryptocurrencies
184,1539369338737774592,"Aaaand one last time for the people in the back 🙌
Drop your #NFT I'll retweet! 😘

#NFTs #NFTCommunity #nftart #NFTartist #NFTartists #tezos #NFTshill #Crypto #cryptoart #digitalart",cryptocurrencies
185,1539369014341865475,"The debt of the world will be payed by The People, via inflation.

Time to start using #crypto as utilities, #Bitcoin #Ethereum #Iota #Cardano #Chainlink #Bnc #Solana #Polkadot",cryptocurrencies
186,1539368948596150273,"JUST IN: 🇪🇺 ECB President says #crypto assets and #DeFi “have the potential to pose a real risk to financial stability.”

#btc #eth #crypto #cryptonews",cryptocurrencies
187,1539368928434069505,JUST IN: 🇪🇺 ECB President says #crypto assets and #DeFi “have the potential to pose a real risk to financial stability.” #cryptonews #crypto #cryptocurrency,cryptocurrencies
188,1539368827343060992,"Current Bitcoin Price:
USD $20,921.09
GBP £16,986.23
Euro €19,886.96
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
189,1539368804257439744,Current #Bitcoin Price is $20949 #BTC #Crypto,cryptocurrencies
190,1539368739262681093,Nervos (CKB) went down 13.0 percent in the last 30 minutes on Binance. #CKB  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
191,1539368616054951936,"We make it easy for traders of all levels of experience to transform their ideas into fully automated trading strategies without the need for any coding knowledge whatsoever.  Build, test and deploy your strategy from your browser. No coding required.
#cryptocurrency #Crypto #Nft",cryptocurrencies
192,1539368570089512960,#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #Ethereum #Utility #NFTCommunity #BSC #NFTs #AVAX…,cryptocurrencies
193,1539368562112049152,"#RBXS #RBXSamurai #DumbleDAO #DUMBLE #blockchain #BSC #Crypto #LunarCrush #NFT #NFTs 
🔥🔥🔥🔥
Work hard, stay positive, and get up early. It’s the best part of the day.",cryptocurrencies
194,1539368419304394752,Approval of an ETF that provides inverse exposure to #Bitcoin futures could be a positive sign for #crypto. Here’s a 🧵 on why...,cryptocurrencies
195,1539368317290520577,I been in crypto space since 2017 i seen this show before many times. Im talking about #XRP. I'm super excited about upcoming months and year  2023. #xrpcommmunity #Ripple #Crypto,cryptocurrencies
196,1539368296197373952,"Wooow thank's for this big support 1000 followers 😍🎊🎉🎊🥳🎉🎊🎉
#NFT #NFTs #NFTCommunity #Crypto #community",cryptocurrencies
197,1539368284621099009,"In the next 6-9 months we will see many flock to #bitcoin as they realize WHY it is the #1 most valuable crypto.

But I think many will flock to #Ethereum too. Also alt L1s, L2s, Gamefi, DeFi, &amp; much more in #crypto.

The 🌎 is trending digital. #Web3 is a natural next step.",cryptocurrencies
198,1539368231470866434,"Greed works in both directions

Remember that 

$BTC $ADA $COTI $IOTX $ETH $ORN #crypto #bitcoin #btc #coti #cardano #ada #iotx #eth #djed #shen $shen $djed #orn",cryptocurrencies
199,1539368050410987520,"We are at 999 followers! Who's going to be the number one thousand? 😜

#BAYC #nfts #crypto #Bitcoin",cryptocurrencies
200,1539367882563395586,Is #btc in uptrend? #Crypto,cryptocurrencies
201,1539367869829505024,Definitely want to attend this!$FEGFEGtoken#trading #Crypto #BTC    #ETH #Saitama #SHIB #BabyDogeCoin #BabyDoge #dogec…,cryptocurrencies
202,1539367856193867777,"#Ethereum hourly net stats.
9pm - 10pm UTC
blocks:245
avgDiff:14.8 PH
hashRate:1.02 PH/s
avgSize:93.99 KB
txns:47550

#ETH #BTC #crypto",cryptocurrencies
203,1539367672705691649,"Bitcoin price is testing the USD 21,000 level. Ethereum is fluctuating near USD 1,150, WAVES and ZIL jumped 18%-19%. today! #gridbot #crypto #bitcoin #cryptotrading",cryptocurrencies
204,1539367646835130368,"Your hourly #Cardano update📬

- Hourly closing of #ADA: $0.4815 $ADAUSD
- Hourly price change: -0.02 %📉
- 12 hr Vol. trends downwards
- Trading above 200 hr MA($0.4811)
- RSI 14 at 42.04

#trade #crypto #ADA",cryptocurrencies
205,1539367607861665794,on the 06/21/2022 at 10:00 1BTC was worth $20962.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,cryptocurrencies
206,1539367569882112000,"#ETHereum #ETH impulse bar 1127.55 - 1136.24

$ETH Bar close 1128.66

#Crypto short term volatility detection",cryptocurrencies
207,1539367567499874305,"Current Bitcoin Price:
USD $20,946.89
GBP £17,007.17
Euro €19,911.48
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
208,1539367556791709697,"What brought you in the #Crypto ?
I would love to know your story

#cryptocurrency #CryptoCommunity #Bitcoin",cryptocurrencies
209,1539367544192049152,Current #Bitcoin Price is $20866 #BTC #Crypto,cryptocurrencies
210,1539367505470554112,"Trending coins right now:
5) $LUNA - Terra (#132)

Trending coins by popularity:
1) $SCLP (#853)
2) $CEL (#91)
3) $ZIG (#430)
4) $GMX (#204)
5) $LUNA (#132)
6) $CATE (#790)
7) $USDD (#68)

 #btc #crypto #cryptocurrency #altcoins",cryptocurrencies
211,1539367417889136641,"New NFT project incoming in the next month or two! 
#teedotcee #pixelbeard #nft #opensea #crypto #blockchain #Ethereum #polygon #digitalart",cryptocurrencies
212,1539366807705772032,"#ADA impulse bar 0.4789 - 0.4824 #Cardano

$ADA Bar close 0.482

#Crypto short term volatility detection",cryptocurrencies
213,1539366804069306368,"#ETHereum #ETH impulse bar 1126.06 - 1134.24

$ETH Bar close 1134.05

#Crypto short term volatility detection",cryptocurrencies
214,1539366802601283584,"#BITCOIN #BTC impulse bar 20845.47 - 21030.73

$BTC Bar close 21007.03

#Crypto short term volatility detection",cryptocurrencies
215,1539366621327802370,"Dlord is a great Real estate manager by blockchain technology.

#dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
216,1539366368663027717,"there are four days left for the release of the first five nfts of the collection pending on both platforms here on twitter and on opensea
#nft #nftart #nftartist #nfts #nftcollector #nftcommunity #crypto #cryptoart #cryptoartist #nftphotography #nftanimation #digitalart",cryptocurrencies
217,1539366309112201218,"Current Bitcoin Price:
USD $20,856.90
GBP £16,934.11
Euro €19,825.94
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",cryptocurrencies
218,1539366284038635520,Current #Bitcoin Price is $20883 #BTC #Crypto,cryptocurrencies
219,1539365981600067586,JUST IN: #Uniswap has acquired the #NFT marketplace aggregator Genie.#Crypto #CryptoNews #NFTCommunity #NFTs,cryptocurrencies
220,1539365884799512577,"#Solana NFT marketplace, Magic Eden reaches unicorn status after reaching $130 million.

#crypto #bitcoin #cryptocurrency #blockchain #ethereum #ether #cryptonews #cryptotrading #DesiCrypto #NFT #DAO #metaverse #Web3 #GameFi",cryptocurrencies
221,1539365659360038917,"This is by far not the bottom, dont get fooled. The hashrate is still way too high, there was no miner capitulation yet. Be prepared for going below 20k again. I am waiting to buy the last dip! #btc #crypto #blockchain #iota",cryptocurrencies
222,1539365063823241216,"Lacoste launches Web3-based digital experience and NFT collection.

#crypto #bitcoin #cryptocurrency #blockchain #ethereum #ether #cryptonews #cryptotrading #DesiCrypto #NFT #DAO #metaverse #Web3 #GameFi",cryptocurrencies
223,1539363709163868160,New BitShares (NBS) went up 14.9 percent in the last 30 minutes on Binance. #NBS  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
224,1539362001318821889,what are you buying? #NFT #altcoins #p2e #Crypto #blockchain #portable,cryptocurrencies
225,1539360261987274752,"📢 Price Alert !!

👉🏻 #MNTL - 0.065575 USD
👉🏻 #OSMO - 0.766876 USD
👉🏻 #ATOM - 6.88 USD
👉🏻 #JUNO - 2.35 USD
👉🏻 #XPRT - 1.081 USD
👉🏻 #CMDX - 0.200224 USD

🔔 Retweet &amp; Follow for price alerts :)
#Crypto #Cosmos #DeFi #Blockchain",cryptocurrencies
226,1539359864865976320,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin Amazing project, which shows and have a great potential. A great opportunity to join a great new generation project. Here you will find a lot for yourself.",cryptocurrencies
227,1539359732502257664,"The price of DLORD tokens is supported by two major factors: the total value of purchased domains and the amount of total tokens in circulation.

#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
228,1539359192271798275,Nervos (CKB) went up 15.8 percent in the last 30 minutes on Binance. #CKB  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
229,1539358933177061379,Coin98 will 4$ coming soon #Binance #crypto #nft #coinbase #Solana #WHALES  #bnb #bsc #blockchain,cryptocurrencies
230,1539357853042913280,"📅Crypto Events for Tomorrow

2022/06/22 - $CAKE | Farm Auction
2022/06/22 - $LUFFY | Crypto Expo 2022 Asia
2022/06/22 - $FOLD | Community Call
2022/06/22 - $ERG | Soft Fork
2022/06/22 - $LOVE | AMA on Twitter

#Coinzone #Crypto #Blockchain #Metaverse #DeFi #NFT #NFTs #CryptoNews",cryptocurrencies
231,1539357488545378305,#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin I am very lucky to be part of this project because project idea is strong. I am hope this project will give good profit in the futures.,cryptocurrencies
232,1539357090040389632,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin The project will achieve uninterrupted growth in the near future. I see great potential, team skills and a great idea!",cryptocurrencies
233,1539356987112161286,"Online courses: people are willing to pay for access to online courses on a wide variety of topics. This is because they provide an easy way to learn new skills without having to attend traditional classes.

#2heavens #blockchain #crypto #cryptocurrency #NFT #CELO #NFTs #Will",cryptocurrencies
234,1539356389612879872,"The DLORD token rate will be fixed for the moment when buyers are agreeing to buy the good. The seller can designate a fixed or floating price, based on exchange.   #dlord #digitallandlord #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
235,1539356148091985920,"$shill really looking Good to go up 
#btc #blockchain #solana #nfts #gamefi #WAGMI #crypto #Defi #ProjectSeedToTheMoon",cryptocurrencies
236,1539354613626949632,"I will be adding a #crypto and #blockchain job portal to my blog soon. 

Who all is interested in this? 

#retweet #jobs #careers #web3",cryptocurrencies
237,1539352414620471297,"Why DLORD?
Perpetual: they have no expiry date with the annual cost of maintaining record of ownership with a registrar ranging from a few dollars to a few hundred
#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
238,1539351425314004992,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin  
strong project, this is one of the most promising and high standard projects, this project has a great future, this project will be successful forever, i am sure that",cryptocurrencies
239,1539350807019241477,"#RBXS #RBXSamurai #BSC
#blockchain #Crypto #DumbleDAO 
#NFT 🔥🔥🔥🔥
Excellent job",cryptocurrencies
240,1539349112268759041,"#RBXS #RBXSamurai #BSC #Crypto #BSC #blockchain #DumbleDAO 
#DUMBLE 
🔥🔥🔥🔥
The best marketing team",cryptocurrencies
241,1539348715286147073,"Blockchain &amp; #Crypto are here to stay.

Organisations &amp; Governments have invested heavily in #Blockchain &amp; #Crypto.

Institutions are building #Crypto enabling infrastructures to stay competitive in the future.",cryptocurrencies
242,1539348699335249921,"1 Bitcoin ( #BTC )
Dollar: 20,835.58$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,18.40$ 

1 Ethereum ( #ETH )
Dollar: 1,117.80$ 

1 Ripple ( #XRP )
Dollar: 0.32757$ 

Date: 21 Jun 2022 20:26

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple  #العملات_الرقمية",cryptocurrencies
243,1539347654466908160,"The next-gen digital landlord token for modern investors is here!
Join us on our journey to reshape web as we know it😋 

#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
244,1539347184579133441,Digital Landlord have launched their native token called DLORD. This will serve as a key for modern investing and a way into the future of the digital ecosystem. #dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
245,1539346487062183940,"Dattebayo is a virtual world where players can earn in-game currency ($ DTTB token), which will soon be exchanged for real money (monetized in the Ethereum blockchain).

#discorddown #blockchain #Crypto #NFTCommmunity #Minecraft #MetaverseNFT",cryptocurrencies
246,1539344410579959808,"|◇  selling this twt acc !  ◇|

— not s &amp; r worded
— not shadowbanned
— clean dm

tags:for sale looking for twitter account selling twitter acc wts wtb
#Twitter #NFTCommunity #Crypto #zonajajan #RatsZone #zonauang #Blockchain #Metaverse 

DM ME IF INTERESTED  

(help rt!)..",cryptocurrencies
247,1539344327570341890,"Just fyi. #Skaters, #Gamers &amp; #Artists hold the keys to the new world 🤙🏽

#crypto #web3 #blockchain #defi",cryptocurrencies
248,1539343910413209600,"1 Bitcoin ( #BTC )
Dollar: 20,835.58$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,18.40$ 

1 Ethereum ( #ETH )
Dollar: 1,117.80$ 

1 Ripple ( #XRP )
Dollar: 0.32757$ 

Date: 21 Jun 2022 20:26

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple",cryptocurrencies
249,1539342315378159616,"The wildest thing about the Bancor move is that they were just looking to reposition themselves as a leader in the space, &amp; basically kneecapped themselves…

#DeFi #Crypto #ct #blockchain #CryptoNews",cryptocurrencies
250,1539341303615524866,Komodo (KMD) went down 10.2 percent in the last 30 minutes on Binance. #KMD  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
251,1539340514155184130,"DLORD token is backed by a growing proprietary portfolio of internet domains that are:
 #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
252,1539339901673652224,Why should we should expect big players to step in to act as lender of last resort and play a central role in this #Crypto cycle and step in the #blockchain ecosystem...,cryptocurrencies
253,1539339500924678151,#crypto #cryptocurrency #blockchain #altcoin#bitcoin #ethereum #btc #eth #xrp #bnb #eos$BTC $ETH $XRP $BNB#metaverse…,cryptocurrencies
254,1539337409862717443,Digital Landlord team will generate one or several streams of income from ownership of the domains.DLORD token is backed by a growing proprietary portfolio of internet domains #dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
255,1539337376799023106,"Another Tuesday done! Your thoughts?📈📉

#finance #money #business #investing #investment #entrepeneur #financialfreedom #wealth #stockmarket #stocks #investor #forex #bitcoin  #crypto #blockchain #passiveincome #investments #daytrading #millionaire #economy #rich #wallstreet…",cryptocurrencies
256,1539336880608940032,"The materialization of blockchain technology has created a paradigm shift in which older legacy systems are being challenged by digital trading systems, #IKONIC #CRYPTO #BSC #BINANCE #BITCOIN",cryptocurrencies
257,1539334313560244225,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin 
promising project with innovative team &amp; will put a lot of people on the right track and towards success in investing",cryptocurrencies
258,1539333662197616643,Wait and see what #Lex will do soon #ElxisEnergy the only real product in the #crypto world fak all the rest fake CODES #btc #bitcoin #usd #crypto #cryptocurrency #market #token #blockchain #tether #usdt #BTCUSDT #altcoins #xrp #Ethereum #litecoin #ripple #dogecoin #doge #energy,cryptocurrencies
259,1539332876268974080,One of DLORD token’s aim is to meet the concerns of conservative investors whilst creating new crypto products. #dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin,cryptocurrencies
260,1539332569426284546,San_fabito Good AIOW_io morning Fabio💎#blockchain #socialmedia #crypto #NFTs #web3,cryptocurrencies
261,1539332355386920961,"Such good quality projects are much more urgent in the market. This also called good luck project. this is a very promising and unique investment project.
#dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
262,1539331834466926592,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
It is most amazing project that I look. this project is very unique in crypto world. I am happy to join this project. I hope it must work in future.",cryptocurrencies
263,1539331509827432448,"Cbomber project has valuable demand to developed for using best and unique and idealist ideas to groom this wonder project so hope this platform will be favorable and useful.
#CBOMBER #CRYPTOBOMBER #blockchain #crypto #cryptocurrencies",cryptocurrencies
264,1539331415866626049,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
This project is doing brilliant work. This project merits attention. This business enterprise. This is most potential project and cool idea project. It’s  very legit team work proje",cryptocurrencies
265,1539331338494283776,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
I hope this great project will be great success. We believe this strong project will work and succeed because this project is with a great team.",cryptocurrencies
266,1539331250791387138,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin
Wonderful project is very serious and reliable for investment. The company has already. Good luck sir",cryptocurrencies
267,1539330782170185729,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin 
partnerships make the platform stand out from the rest because it shows the level of expertise on the platform",cryptocurrencies
268,1539330281374527489,We've built the first #Web3 freelance marketplace where users pay less transaction fees; and service providers earn more.#gigeconomy #blockchain #global #freelancers #funds #crypto #Freelance,cryptocurrencies
269,1539330184888958977,"I am very interested to participate directly with this project. This project is very good and has great potential in the future. People are required to keep up with the project.
#Crypto #Blockchain #Cryptocurrency #NFT #NFTS #BSC",cryptocurrencies
270,1539329556103979009,"DLORD is a security token that grants its holder the right to receive income from the real estate portfolio.
#dlord #digitallandlord  #crypto #blockchain  #cryptocurrency #blockchaintechnology #stablecoin",cryptocurrencies
271,1539326772004769795,"Is Sam Bankman-Fried a Modern-Day Robber Baron? 
#NFTs #Crypto #Blockchain",cryptocurrencies
272,1539326770159263744,"Uniswap Labs Acquires NFT Startup Genie
#NFTs #Crypto #Blockchain",cryptocurrencies
273,1539326768557039616,"How 2022 Differs From 2018
#NFTs #Crypto #Blockchain",cryptocurrencies
274,1539326354201534464,"#dlord #digitallandlord  #crypto #blockchain #cryptocurrency #blockchaintechnology #stablecoin
It is a very promising project. An incredibly promising project with great opportunities.I believe that this project is one of many that deserves the attention of society.",cryptocurrencies
275,1539326320131248128,"#crypto is the future! You can't stop the #revolution!

#crypto #bitcoin #ethereum #blockchain #cryptocurrencies #altcoins",cryptocurrencies
276,1539325975539994626,SHIBA INU (SHIB) went up 10.7 percent in the last 30 minutes on Binance. #SHIB  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
277,1539325187447046144,On the platform technology blockchain ensures that the data for all transactions is decentralized to ensure full transparency in all transactions.  #GameFi #Crypto #BSC #BNBChain #Binance #NFT #Metaverse #Cryptopirates #PST #P2EGame #game #cryptocurrecy #newgem,cryptocurrencies
278,1539324666267025408,Verge (XVG) went down 11.9 percent in the last 30 minutes on Binance. #XVG  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,cryptocurrencies
279,1539323013404930049,"We have a dream that a future #UMN will be able to easily match each patient with a doctor who specializes in these conditions. How do you see this medical advancement?
#Medical #BlockChain #Crypto",cryptocurrencies
280,1539322470209146886,"𝐁𝐈𝐓𝐂𝐎𝐈𝐍

We've all hear about the meteoric rise of the #Crypto market in 2017.

But let me talk specifically about #Bitcoin for a second.

Bitcoin is the godfather, the first iteration of Blockchain technology, paving the way for many more to come.

🧵[THREAD]",cryptocurrencies
281,1539321987449102336,"#dlord #digitallandlord  #crypto #blockchain # #cryptocurrency #blockchaintechnology #stablecoin 
it is sure to be a successful project because it has a great team that is more than just qualified and focused on making this project a success.",cryptocurrencies
