,text,category,tag,topic_id
5406,we performed really really well! i am incredibly proud! liverpool are a joy to watch pep guardiola's reaction to manchester city's 2 2 draw with liverpool,sports,Football,109
5407,who has the better run in of fixtures in the premier league title race ?,sports,Football,154
5408,if they do slip up we have got to be there right behind them jordan henderson says liverpool are still in the title race after their 2 2 draw with manchester city keeps them 1 point behind,sports,Football,-1
5409,"the way we played today was very good, we should have scored more kevin de bruyne reacts to manchester city's draw with liverpool",sports,Football,290
5410,respect! guardiola  klopp hug it out at full time,sports,Football,109
5411,manchester city remain top of the premier league,sports,Football,147
5412,pep guardiola x jo o cancelo,sports,Football,109
5413,the contrasting emotions of jurgen klopp  pep guardiola after that goal,sports,Football,109
5414,big game player! gabriel jesus puts manchester city back in front!,sports,Football,234
5415,it is in! kevin de bruyne fires manchester city in front after five minutes!,sports,Football,290
5416,he trusts him in these big games gabriel jesus makes his first pl start for man city since the game against arsenal on new years day,sports,Football,234
5417,huge afternoon at the bottom of the premier league,sports,Football,154
5418,it's a dagger through the heart for dyche and burnley! teemu pukki makes it 2 0 to norwich with 5 minutes to go,sports,Football,38
5419,how did he miss that?! maxwel cornet misses a golden chance to equalise for burnley after a great ball in from dwight mcneil,sports,Football,-1
5420,they all cannot play! who should start for man city?,sports,Football,-1
5421,norwich take the lead burnley fail to clear from a corner and pierre lees melou puts norwich in front!,sports,Football,38
5422,"will mo salah leave liverpool or sign a new contract at the club? carragher, keane  richards have their say on salah's contract situation",sports,Football,322
5423,who has the better fixtures in the run in for the premier league title manchester city or liverpool?,sports,Football,147
5424,phil foden has scored in his last 3 pl apps vs liverpool will he get on the scoresheet again today? sundayspecial,sports,Football,155
5425,what do mcfc and lfc fans think about their recent rivalry?,sports,Football,146
5426,i'm sad because tiger is back and i cannot watch the masters! mcfc boss pep guardiola says his side are 'going to win' against liverpool and then watch the themasters,sports,Football,109
5427,"you need an ego, you do not need ten hag sky  news reporter gary cotterill spoke with ajax fans about the rumours their manager erik ten hag is set to take over at manchester united",sports,Football,30
5428,it's like messi from eight or nine years ago! clinton morrison believes mo salah is irreplaceable for liverpool sundayspecial,sports,Football,322
5429,lufc raphinha picked up a headset to listen in to sky's commentary during his side's 3 0 win over watfordfc,sports,Football,-1
5430,is man city vs liverpool the greatest rivalry in english football history? pep guardiola shares his view,sports,Football,109
5431,pep guardiola's manchester city vs jurgen klopp's liverpool,sports,Football,109
5432,"10 years since *that* aguero goal and city's dramatic title win 'drink it in: the rise of manchester city' follows the club's roller coaster journey, with exclusive interviews with noel gallagher, roberto mancini and more! watch the full programme at 7 30pm tonight!",sports,Football,513
5433,"son or salah for the golden boot? heung min son now has 17 premier league goals this season, mo salah is on 20",sports,Football,421
5434,'i'm sad because tiger woods is back and i cannot watch the masters!' the sacrifices pep guardiola makes in being a football manager,sports,Football,109
5435,it makes me very happy because i know they are happy antonio conte reacts to spurs' 4 0 win at aston villa and says his side have grown in an 'important way',sports,Football,164
5436,football is sometimes very cruel the snf panel discuss the chances aston villa missed in the first half and what went wrong in the second half,sports,Football,148
5437,"as long as you have got that you can win games you do not deserve to how important are harry kane, heung min son and dejan kulusevski for tottenham?",sports,Football,232
5438,his football is just sensational graeme souness says harry kane is at his best at the moment,sports,Football,232
5439,we are still not perfect but we are enjoying playing together hear from hugo lloris and heung min son after their standout performances in tottenham's 4 0 win over aston villa,sports,Football,421
5440,hat trick for son! there is no stopping him today! three great goals,sports,Football,155
5441,heung min son harry kane class finish again from son! 3 0 to spurs!,sports,Football,232
5442,two for tottenham dejan kulusevski makes it 2 0 to spurs what a finish!,sports,Football,-1
5443,we were sloppy afc boss mikel arteta says his side did not have the 'courage' to attack in the way he wanted against bhafc,sports,Football,206
5444,what a start! son gives spurs the lead at villa park inside three minutes!,sports,Football,-1
5445,"twelve goals in today's 3pm kick offs! brighton win at arsenal, chelsea bounce back with a huge win, and leeds beat watford in a big game in the fight for pl survival!",sports,Football,38
5446,goal! arsenal have pulled one back! martin odegaard's effort gets a deflection and it loops over robert sanchez! six minutes of added time!,sports,Football,38
5447,leeds now lead 3 0! watford are hit on the break and jack harrison slots it away,sports,Football,38
5448,they're going to get relegated because of their defending! another mistake in the watford defence results in leeds' second goal!,sports,Football,38
5449,the technique! what a fantastic finish! brighton are now 2 0 up against arsenal! enock mwepu with a superb goal!,sports,Football,38
5450,disallowed! after a lengthy var review arsenal have a goal ruled out for offside and brighton lead 1 0 at half time!,sports,Football,38
5451,the 9 0 record is on chelsea are now 4 0 up against southampton! kai havertz gets on the scoresheet,sports,Football,474
5452,leeds take the lead! a mistake in the watford defence allows raphinha to slot home!,sports,Football,38
5453,are thfc a one man team? seems to think so,sports,Football,146
5454,"manchester united have made a shock approach for everton forward richarlison but face competition from one other club, according to reports",sports,Football,148
5455,the impossible task? kyle walker  nubaid haroon pick a man city x liverpool combined xi saturdaysocial,sports,Football,147
5456,"adam's fast, but he is not my fast! watch the full fifa vs with mohammed salisu and nathan tella on the sky  youtube channel!",sports,Football,49
5457,who will win the massive super sunday clash between man city and liverpool this weekend? saturdaysocial,sports,Football,-1
5458,there will be a different newcastle in the future! nufc boss eddie howe believes tonight's win against wol is a 'massive' step forward for his side,sports,Football,229
5459,goal! 1 0! wol keeper jose sa brings down chris wood and the nufc striker slots away the resultant penalty to score his first goal at st james' park! newwol,sports,Football,-1
5460,disallowed goal! newcastle's chris wood put the ball in the back of the net but it is ruled out as bruno guimar es is adjudged to be offside newwol,sports,Football,38
5461,wolves boss bruno lage has been speaking ahead of his side's game against newcastle tonight newwol,sports,Football,38
5462,he's one of the best passers i have ever seen! mcfc phil foden has been full of praise for lfc trent alexander arnold ahead of a their title clash on super sunday,sports,Football,293
5463,i'm giving everything for the club mohamed salah says that now is not the time to be selfish and talk about his contract as he focuses on liverpool's premier league title run in,sports,Football,322
5464,i'd rather play against than watch the full 'would you rather' with harry kane on the sky  youtube channel!,sports,Football,232
5465,pep is the best coach in the world klopp responds to pep guardiola overthinking before going into games,sports,Football,109
5466,the premier league is under renewed pressure to complete its investigation into alleged rule breaches by mcfc according to reports,sports,Football,-1
5467,everton's club hierarchy are sticking by frank lampard after two wins and seven defeats in his nine premier league games in charge,sports,Football,256
5468,"10 years since *that* aguero goal and city's dramatic title win 'drink it in: the rise of manchester city' follows the club's roller coaster journey, with exclusive interviews with noel gallagher, roberto mancini and more! watch the full programme at 7 30pm on sunday",sports,Football,513
5469,rooney responds to ronaldo! wayne rooney has responded to a comment left by cristiano ronaldo on his instagram post following his appearance on last week's mnf,sports,Football,314
5470,i feel now more comfortable to face the opponent thfc boss antonio conte believes he is seeing the right maturity and solidity from his team ahead of their game against aston villa on saturday,sports,Football,164
5471,southampton manager ralph hasenh ttl is relishing the challenge against chelsea on saturday,sports,Football,-1
5472,we have to accept that frank lampard says its a real test of belief if everton are to survive following last nights 3 2 defeat at burnley,sports,Football,256
5473,"it is an attack, attack, attack style it is the cruyff philosophy dutch football journalist marcel van der kraan says erik ten hag will bring an attacking philosophy to old trafford if he is to be the next manager of mufc",sports,Football,30
5474,is ten hag the right choice for mufc?,sports,Football,30
5475,"they are in problems now, big problems slaven bili believes his former club everton are struggling in the pl relegation battle as it is completely 'new' for them",sports,Football,-1
5476,"i just hope when we come back, it is like we have never stepped away eddie howe is hoping for a big atmosphere at st james' park as nufc play their first home game in over a month against wolves tomorrow night",sports,Football,229
5477,"it's just spiralled out of control alan stubbs reacts to everton's loss to burnley, saying it is 'perilously close to a doomsday scenario' happening for the merseyside club",sports,Football,148
5478,it's definitely not a good time to be an everton fan the early kick off panel discuss everton's defeat to burnley last night and if the toffees still have any hope of survival in the premier league this season,sports,Football,-1
5479,dutch football journalist marcel van der kraan says erik ten hag will want 'two major guarantees' before agreeing to join manchester united but will bring an attacking philosophy to old trafford,sports,Football,30
5480,"according to reports, ruben neves will be erik ten hag's no 1 target if he is appointed mufc boss",sports,Football,30
5481,"defensively, that is my biggest worry kevin campbell explains what everton must do if they are to secure premier league survival as we take a look at the table",sports,Football,-1
5482,at 2 1 we should win the game frank lampard reflects on everton's defeat to burnley,sports,Football,256
5483,maxwel cornet's late goal moved burnley a point behind everton and safety with a stunning 3 2 win at turf moor which leaves the toffees rooted in the relegation mire,sports,Football,148
5484,this is massive jay rodriguez and maxwel cornet reflect on burnley's huge premier league victory over everton,sports,Football,148
5485,huge win for burnley! everton are defeated at turf moor following maxwel cornet's winner,sports,Football,148
5486,a chilling moment for everton it is a defensive disaster it is a huge goal for burnley as maxwel cornet makes it 3 2 against relegation rivals everton turf moor goes wild!,sports,Football,148
5487,two for richarlison another penalty for everton and the brazilian scores again to give efc the lead at turf moor!,sports,Football,148
5488,everton are level! richarlison slots home a penalty after ashley westwood brings down anthony gordon,sports,Football,148
5489,defensively diabolical nathan collins sends a shiver down the spine of every evertonian as burnley take the lead,sports,Football,148
5490,frank lampard shares his thoughts ahead of everton's crucial premier league game at burnley,sports,Football,256
5491,simply not good enough kevin campbell on where it is gone wrong for everton,sports,Football,148
5492,he has not scored since january they have missed his goals! sam vokes explains burnley's struggles this season,sports,Football,38
5493,to say it is a big game is an understatement former everton forward victor anichebe believes tonight's match against burnley is the most important in the club's history,sports,Football,-1
5494,"ahead of sunday's huge clash between manchester city and liverpool, we take a look at previous titanic title deciders",sports,Football,147
5495,will manchester city or liverpool get the win this weekend? former liverpool goalkeeper sander westerveld has his say,sports,Football,147
5496,"they have to go into that and leave everything on the pitch! wayne rooney has called on everton to come out fighting as they head to face relegation rivals burnley tonight, calling it a 'must win' for frank lampard's side",sports,Football,256
5497,he's sounding out one or two members in dutch football with a background at manchester united could ruud van nistelrooy or robin van persie join erik ten hag if he gets the job at mufc?,sports,Football,30
5498,"you take him out of the team, top four is not happening for spurs",sports,Football,130
5499,former lfc player john aldridge believes mo salah would not get into jurgen klopp's best front three based off his current form,sports,Football,322
5500,lfc boss jurgen klopp believes beating manchester city on super sunday would not decide who wins the premier league title,sports,Football,147
5501,it's going to be one of the biggest games of our career! everton's abdoulaye doucoure has been speaking ahead of his sides 'important' relegation clash with burnley tonight,sports,Football,148
5502,i think it is going to be something we talk about for years! believes the title clash between mcfc and lfc on super sunday will be 'remarkable',sports,Football,146
5503,"when harry kane's playing like he is, i do not think too many teams are going to beat thfc but you take him out of the team, top four is not happening for spurs",sports,Football,232
5504,burnley do not make it easy for you everton manager frank lampard believes his team will be up for their 'big pressure' game against burnley,sports,Football,148
5505,he's been superb former crystal palace striker clinton morrison heaps praise on manager patrick vieira and the effect he has had on the squad this season,sports,Football,450
5506,wayne rooney and made their picks for this year's premier league hall of fame inductees,sports,Football,-1
5507,liverpool are in a much stronger position than they were last year! melissa reddy shares an update on mo salah's contract negotiations with liverpool,sports,Football,322
5508,we are going up as a team crystal palace manager patrick vieira speaks to the media after their 3 0 win against arsenal last night,sports,Football,450
5509,mikel arteta has apologised to arsenal's supporters for his team's unacceptable performance in the 3 0 defeat to crystal palace,sports,Football,-1
5510,mufc stars are reported to be split over the possible appointment of erik ten hag as the club's next manager,sports,Football,30
5511,"problems mount at man utd kane making spurs able crisis envelops everton city, liverpool set for title decider? listen here",sports,Football,147
5512,the confidence of this young arsenal fan after scoring a penalty during the half time entertainment,sports,Football,155
5513,that happens a lot with gaz and that is probably some of the highlights of his career! loved joining in the goal celebrations,sports,Football,155
5514,"this is an opportunity to see when we talk about unity, if you are on the boat mikel arteta reacts to arsenal's 3 0 defeat to crystal palace",sports,Football,206
5515,the dna with this football club is all about supporting the team patrick vieira says the atmosphere at selhurst park played a huge part in his side's 3 0 thumping of arsenal,sports,Football,450
5516,the eagles go three up! arsenal's night goes from bad to worse after wilfried zaha tucks home his penalty,sports,Football,130
5517,"he's a goal threat but the rest of the game, they need more wayne rooney gives his assessment on whether it was a mistake for man utd to resign cristiano ronaldo",sports,Football,314
5518,do you think it was a penalty?,sports,Football,38
5519,i am not surprised about the way they are playing crystal palace boss patrick vieira has praised arsenal's style of football,sports,Football,450
5520,they've done really well! arsenal boss mikel arteta has praised the job patrick vieira has done at crystal palace ahead of their monday night football tonight,sports,Football,450
5521,mufc have sent a message of support to louis van gaal after the netherlands head coach revealed he is being treated for prostate cancer,sports,Football,30
5522,"if you are on a yellow card, you cannot make a tackle like that dermot gallagher gives his thoughts on the whueve game on refwatch",sports,Football,-1
5523,conor gallagher is shining for crystal palace and england but patrick vieira believes he can get even better,sports,Football,450
5524,will mohamed salah sign a new contact at liverpool?,sports,Football,322
5525,"harry kane the playmaker, number 10, he is like maradona now! high praise from david ginola for harry kane, who showed the quality of his link up play during tottenham's 5 1 win over newcastle",sports,Football,232
5526,the premier league title race is really heating up!,sports,Football,154
5527,"manchester united have posted a message of support for former boss louis van gaal, who revealed he is being treated for prostate cancer",sports,Football,30
5528,"on this day: 12 years ago, missed a portsmouth red card and the rest is history",sports,Football,-1
5529,it's worrying times for everton jermain defoe highlighted 'mentality' as a key thing everton will need with a tough run of fixtures ahead of them,sports,Football,-1
5530,"first of all i was disappointed , not with the result, but with the reaction david ginola gave a frank assessment of the difficulties newcastle faced and how they need to improve in the future",sports,Football,229
5531,"in the future we might look back at this as a good thing for us it might just realign our thoughts eddie howe reflects on a difficult day for newcastle, after falling to a heavy defeat against tottenham",sports,Football,229
5532,i think kane's performance was amazing! antonio conte praised harry kane's impressive performance against newcastle and outlines just what it is that makes the tottenham forward a vital part of the side,sports,Football,164
5533,"i told you harry kane, the playmaker, number 10, he is like maradona now high praise from david ginola for harry kane, who showed the quality of his link up play during tottenham's 5 1 win over newcastle",sports,Football,232
5534,a rampant second half performance from tottenham secures their 5 1 win against newcastle!,sports,Football,130
5535,what a start to the second half for tottenham as son makes it 3 1 to the hosts!,sports,Football,-1
5536,tottenham were not behind for long! a brilliant delivery is nodded home from ben davies!,sports,Football,38
5537,hear from antonio conte and eddie howe ahead of tottenham and newcastle's super sunday clash!,sports,Football,229
5538,mason holgate gets everton level! his thumping strike takes a deflection and there is nothing fabianski can do about it! game on!,sports,Football,148
5539,"the dilemma for him going forwards is, do i stay or do i go? the super sunday panel discuss harry kane's impact and where his future lies",sports,Football,232
5540,they've got their destiny in their hands david ginola has his say on whether tottenham can finish in the top four this season,sports,Football,130
5541,the latest reports regarding mo salah's contract situation at liverpool will he stay or leave?,sports,Football,322
5542,it will not be as easy as appointing a talented manager there needs to be something significant that shifts here and jamie redknapp on man utd's problems,sports,Football,30
5543,i suspect after that performance what we will see is that a manager might be named feels man utd could speed up their process of naming a new permanent manager following the draw with lcfc,sports,Football,30
5544,we struggled in the first half ralf rangnick shares his thoughts on man utd's draw with leicester city and mufc's hopes of finishing in the top four this season,sports,Football,137
5545,it was a great feeling for about three minutes james maddison on var ruling out his winner for leicester city vs man utd at old trafford,sports,Football,-1
5546,manchester united's hopes of returning to the champions league next season were dealt a fresh blow as they were held to a 1 1 draw with leicester at old trafford,sports,Football,147
5547,no goal var intervention sees the goal not given,sports,Football,155
5548,the best chance of the game so far bruno fernandes went one on one with kasper schmeichel but could not find the net,sports,Football,155
5549,"tyler's answer! luke shaw and luke thomas have scored in the premier league, but we asked you to name the other five luke's who have scored a premier league goal",sports,Football,155
5550,he'll look back on this as a great learning experience speaks about harry maguire's form this season and the reception he gets from both man utd and england fans,sports,Football,-1
5551,man city back on top after their win at burnley,sports,Football,-1
5552,brentford grab a fourth chelsea 1 4 brentfordfc,sports,Football,-1
5553,christian eriksen gives brentford the lead at chelsea,sports,Football,289
5554,at the moment it only looks like a southampton winner,sports,Football,38
5555,drama at stamford bridge two great goals in two minutes as vitaly janelt levels it for brentford after antonio rudiger gave chelsea the lead,sports,Football,-1
5556,ashley young own goal! wolves go 2 0 up against aston villa,sports,Football,38
5557,harrison was the first to react and he toe poked it in leeds united open the scoring vs southampton!,sports,Football,38
5558,maupay blazes his penalty over a glorious chance for brighton against norwich city but neal maupay misses from the spot,sports,Football,38
5559,outstanding so far from man city! ilkay gundogan doubles mcfc's lead at turf moor,sports,Football,-1
5560,fantastic goal 1 0 to mcfc! kevin de bruyne grabs his 12th goal of the season,sports,Football,-1
5561,i am flabbergasted if i am being honest paul merson is shocked that manchester united have signed bruno fernandes to a new long term deal,sports,Football,190
5562,they both deserve new contracts! could this be the final season we see mane and salah at liverpool?,sports,Football,322
5563,liverpool's front three will score more goals and be more ruthless than man city's front three clinton morrison reacts to aymeric laporte's comments that manchester city are a club that are an 'example of how to be superior in all areas ',sports,Football,147
5564,"for everyone, its an opportunity pep guardiola welcomes the new rule allowing five substitutes and dismisses claims it favours bigger clubs",sports,Football,109
5565,he's a very important player ralf rangnick is confident that the club's fans will support harry maguire at old trafford after he was booed on international duty with england,sports,Football,137
5566,it's clear we would like to continue with christian brentford boss thomas frank says that it is no secret that he wants christian eriksen to stay with the club,sports,Football,289
5567,ruben is doing a fantastic job wolves manager bruno lage says his side will be stronger if ruben neves stays at the club this summer,sports,Football,-1
5568,there's no doubt that he is a very important player for this club mufc interim manager ralf rangnick says bruno fernandes' new contract is great news for the club,sports,Football,137
5569,breaking: mikel arteta is the barclays manager of the month for march!,sports,Football,-1
5570,breaking: harry kane is the ea  premier league player of the month for march!,sports,Football,-1
5571,"it's great when i see them hugging each other, celebrating! mikel arteta has his say on arsenal's full time celebrations at aston villa",sports,Football,206
5572,both of them still have a chance crystal palace manager patrick vieira confirms that wilfried zaha and michael olise have not yet been ruled out of facing arsenal,sports,Football,-1
5573,is antonio r diger on his way to barcelona at the end of the season?,sports,Football,-1
5574,harry maguire is facing a fight for his mufc future,sports,Football,137
5575,"in an alternate universe, david de gea is distributing the ball from the centre of the pitch",sports,General & Miscelaneous Sports,6
5576,there is already some big names missing out on this year's world cup here's an xi of players not making the trip to qatar how far would they go in the tournament as a new team?,sports,Football,376
5577,man utd sound out compensation fee the latest updates on erik ten hag,sports,Football,30
5578,manchester united have been informally gathering information around ajax's erik ten hag but the club are insisting there is no preferred candidate for the manager's job at old trafford yet,sports,Football,30
5579,this is perfectly set up for the players david beckham says holding the world cup during the middle of the european football calendar could work in england's favour,sports,Football,159
5580,what did we learn from the two friendlies? gareth southgate's squad selection reaction to the harry maguire boos who could england face in qatar? is joined by and to have a look back and forwards on england's 2022,sports,Football,159
5581,everton have now had the fourth biggest losses in the history of the premier league football finance expert kevin maguire reveals what is likely to happen to everton of they are relegated this season after reporting over 100 million pounds in losses last season,sports,Football,148
5582,sterling 8 maguire 7 mings 8 is there any you would change?,sports,Football,260
5583,england defender harry maguire was booed by some sections of the crowd ahead of the friendly against the ivory coast at wembley,sports,Football,-1
5584,bruno fernandes gets his second of the evening with a brilliant finish as portugal edge closer and closer to the world cup,sports,Football,-1
5585,"portugal take the lead and it is manchester united duo cristiano ronaldo and bruno fernandes who combine, with fernandes applying the finishing touch!",sports,Football,90
5586,harry kane usually gets a hat trick i do not expect harry maguire to do that!,sports,Football,232
5587,moment of magic brentford's christian eriksen scores a beauty on his denmark return!,sports,Football,410
5588,deja who? today marks five years since that cristiano ronaldo statue was unveiled at madeira airport!,sports,Football,90
5589,"sorry, arteta, this is not true! brazil boss tite has shut down rumours linking him to a job at arsenal as he revealed he was saddened by the 'fake news'",sports,Football,206
5590,"louis van gaal has warned manchester united target erik ten hag off a move to old trafford, saying he must choose a football club and not a commercial club",sports,Football,30
5591,it always feels like you are on trial tyrone mings is determined to grab his chance against ivory coast on tuesday night and cement his place in england's world cup squad 2 3,sports,Football,159
5592,louis van gaal has warned man utd target erik ten hag he must choose a football club and not a commercial club,sports,Football,30
5593,there's got to be some level of scrutiny on how people are playing with their clubs england manager gareth southgate on squad selection,sports,Football,159
5594,who do you want to see handed a start for england tomorrow?,sports,General & Miscelaneous Sports,6
5595,"it's about enjoyment and playing games with a smile on my face luke shaw says he is enjoying his football under gareth southgate, and always feels 'wanted' when he plays for england",sports,Football,159
5596,what a moment christian eriksen scores with his first touch on his return to the denmark side a year after he suffered cardiac arrest at euro 2020,sports,Football,410
5597,"i thought declan rice was excellent when he came on, had a very big impact gareth southgate was impressed by some of the individual performances for england in their 2 1 win over switzerland",sports,Football,159
5598,nathan ak puts the netherlands back in front vs denmark!,sports,Football,-1
5599,jannik vestergaard gets on the scoresheet for denmark with an equaliser moments after the netherlands had taken the lead!,sports,Football,-1
5600,another england goal for harry kane,sports,Football,232
5601,what a hit! luke shaw equalises for england vs switzerland just before half time!,sports,General & Miscelaneous Sports,6
5602,the next mufc manager should be,sports,Football,30
5603,he is a liar! mateta may be downplaying how many times he is been nutmegged by zaha here,sports,Football,468
5604,psg have added wolves winger pedro neto to their list of summer targets,sports,Football,45
5605,barcelona are among the clubs that want to sign leeds winger raphinha this summer,sports,Football,45
5606,i'd love him to stay but you also have to look after the dressing room! robbie fowler shares his thoughts on whether mo salah will stay at liverpool,sports,Football,322
5607,former lfc striker john aldridge calls for liverpool and man city's fa cup semi final to be played at old trafford,sports,Football,-1
5608,former thfc boss harry redknapp says jermain defoe helped harry kane improve his game during his time at tottenham,sports,Football,232
5609,is harry maguire struggling with confidence?,sports,Football,137
5610,i'm very pleased to be back christian eriksen is set to play for denmark for the first time since his cardiac arrest at euro 2020,sports,Football,410
5611,man utd's scott mctominay compares robert lewandowski to cristiano ronaldo,sports,Football,90
5612,christian eriksen meets up with his denmark team mates! the brentford midfielder looks to earn his first international cap since suffering a cardiac arrest at euro 2020 last summer,sports,Football,410
5613,kyle walker peters reveals he found out about his first england call up in a very unusual way,sports,General & Miscelaneous Sports,6
5614,breaking: the nominees for manager of the month for march are in,sports,Football,-1
5615,west ham tottenham portsmouth sunderland bournemouth jermain defoe's best premier league goals,sports,Football,155
5616,"762 club games 325 career goals 57 england caps scottish premiership league cup obe jermain defoe, one of the premier league's best ever strikers, has announced his retirement from football",sports,Football,155
5617,breaking: the nominees for player of the month for march are in,sports,Football,500
5618,man utd may be too late for erik ten hag,sports,Football,30
5619,two premier league clubs are monitoring antonio rudiger's contract situation as juventus firm up their interest in the chelsea defender,sports,Football,45
5620,1 alisson 2 ronaldo 3 havertz,sports,Football,126
5621,pick 6 names to join the elite the premier league's 2022 nominees for the hall of fame are in who should be the next names included?,sports,Football,500
5622,edwin van der sar does not want to go into talks with man united over letting him go dutch football expert marcel van der kraan says erik ten hag will need more convincing to become mufc manager even though he has had positive talks with the club,sports,Football,30
5623,"i think if he was appointed tomorrow, it would be welcomed by most manchester united fans would erik ten hag be a good fit for manchester united?",sports,Football,30
5624,"it was not just for that, it was one that had been coming dermot gallagher gives his view on granit xhaka's yellow card against aston villa",sports,Football,468
5625,wayne rooney and patrick vieira are the latest players to be inducted into the premier league hall of fame,sports,Football,-1
5626,"sit back and enjoy a collection of some of wayne rooney's most memorable strikes in the premier league, after he was inducted into the premier league hall of fame alongside patrick vieira",sports,Football,-1
5627,"breaking! erik ten hag has held 'positive' talks with manchester united's hierarchy who are thought to be impressed by his vision and philosophy , but there is no favourite for the role",sports,Football,30
5628,breaking! wayne rooney and patrick vieira have been inducted into the premier league hall of fame!,sports,Football,-1
5629,"let someone like ten hag come in, let him do his way the early kick off panel discuss the reports linking erik ten hag with manchester united, and what the club need to do to progress",sports,Football,30
5630,nine finals coming up for tottenham,sports,Football,130
5631,vote: which two players should be included next? a reminder of the first eight premier league hall of fame inductees from last season two new former players will be announced tomorrow,sports,Football,500
5632,i do not see any point in pickford playing in any of these matches at all you need back up goalkeepers who have caps,sports,Football,-1
5633,who is england's no 1 goalkeeper? an update from st george's park,sports,Football,-1
5634,christian eriksen is 100 per cent ready for the match against the netherlands which could see him represent denmark for the first time since his cardiac arrest at euro 2020,sports,Football,410
5635,throwback to mike dean hiding the match ball from sergio aguero!,sports,Football,513
5636,sign him up! check out this outrageous goal from a young goalkeeper who scores the winner from his own half in the last minute of the game! :,sports,Football,155
5637,harry may well feel a little bit more relaxed playing for england former england defender danny mills believes that harry maguire's england call up can help him to rediscover club form,sports,Football,137
5638,who will finish fourth in the premier league?,sports,Football,154
5639,jurgen klopp has the of praise for liverpool's january signing luis diaz,sports,Football,-1
5640,"that is not the manager, that is down the players former everton defender alan stubbs says the players must take responsibility for the poor form and frank lampard should not take all of the blame",sports,Football,256
5641,harry kane netted his first ever premier league hat trick onthisday in 2015! here's a look at the tottenham striker's greatest ever top flight goals,sports,Football,232
5642,discusses the four candidates under consideration for the vacant mufc managerial role and what this means for ralf rangnick,sports,Football,137
5643,"four managers have been shortlisted by manchester united as candidates to become their next manager, with ralf rangnick's new role not envisaged to be very hands on",sports,Football,137
5644,hopefully arsenal slip up they have still got to play the north london derby former spurs man shares his thoughts on who will finish fourth in the premier league this season,sports,Football,130
5645,granit xhaka is not picked on was the arsenal man unlucky to pick up a yellow card vs aston villa?,sports,Football,468
5646,i think the referee has got this absolutely right should tyrone mings have been sent off for this challenge on bukayo saka in aston villa's defeat to arsenal?,sports,Football,-1
5647,not what you want to see on a football field not good bizarre incident between kurt zouma and heung min son,sports,Football,421
5648,"he is desperately unlucky to get sent off, he is desperately unlucky to serve a ban and even more unlucky that he cannot appeal dermot gallagher on raul jimenez's red card during wolves' defeat to leeds",sports,Football,38
5649,we are improving a lot as a team antonio conte is feeling good about tottenham's chances of a premier league top four finish,sports,Football,164
5650,who is the best goalkeeper in the premier league on current form?,sports,Football,155
5651,finish the sentence the best premier league goal from matchweek 30 was scored by,sports,Football,155
5652,"if you have not got the confidence to play, you can quickly flip it and say: 'have you got the b* to play?' frank lampard sensationally questioned his everton players' courage in the wake of their fa cup quarter final thrashing by crystal palace",sports,Football,-1
5653,a lot of them have chelsea at heart former cfc and scotland footballer pat nevin analyses the candidates looking to buy the club,sports,Football,260
5654,"a look at the top half of the table, after victory for spurs moves them to fifth and just one win behind north london rivals arsenal",sports,Football,130
5655,it's incredible having this striker next to me i feel sorry for him today that he did not score son on his partnership with harry kane,sports,Football,232
5656,hugs all round for tottenham as they celebrate a 3 1 win against west ham,sports,Football,130
5657,a brace from heung min son helped seal a 3 1 victory for tottenham against west ham,sports,Football,421
5658,"kane flicks the ball on to son, who slots home!",sports,Football,232
5659,glorious chance harry kane misses a chance to extend tottenham's lead,sports,Football,232
5660,kane son goal! the dynamic duo strike again as tottenham carve open the west ham defence to make it 2 0,sports,Football,421
5661,it is almost time for tottenham vs west ham! london derby both on 48 points in the pl table !,sports,Football,130
5662,dejan kulusevski is a big fan of the chant spurs fans have for their new signing watch the full interview here,sports,Football,-1
5663,thomas frank confirms that christian eriksen will miss brentford's trip to leicester due to a positive covid 19 test,sports,General & Miscelaneous Sports,480
5664,we want to keep the momentum going mikel arteta says his side showed 'a lot of personality' to bounce back from their defeat against liverpool with victory over aston villa,sports,Football,206
5665,it's something i would very much love to do jonas eidevall mikel arteta,sports,Football,-1
5666,come for the leeds goal stay for shouting scenes!,sports,Football,38
5667,who will win the premier league this season? saturdaysocial,sports,Football,154
5668,"i think it is not right to speak about fair and unfair after mikel arteta complained about fixture congestion, antonio conte says that he has not forgotten the postponement of the north london derby which arsenal requested to call off in january",sports,Football,164
5669,leeds united head coach jesse marsch gave a fascinating interview on his coaching philosophy following his side's remarkable second half comeback,sports,Football,412
5670,game of the season contender! leeds complete an incredible second half comeback to earn a vital 3 2 win,sports,Football,38
5671,you could not write this! leeds have completed a remarkable second half comeback from 2 0 down luke ayling grabs the winner in the 91st minute,sports,Football,38
5672,the most bizarre goal you will see all season! you have to see this to believe it,sports,Football,155
5673,absolute shambles! jamie carragher slams leeds' defending as francisco trinc o puts wolves 2 0 up,sports,Football,38
5674,a proper s t r i k e r ' s full back's finish! jonny otto has tucked away wolves' opener with a clinical finish,sports,Football,38
5675,he just loves to play football! brentford boss thomas frank has praised christian eriksen's performances since joining the bees,sports,Football,-1
5676,wolves' ra l jim nez looks ahead to his side's clash against leeds this evening in the premier league! you can watch the action live right now on sky  premier league,sports,Football,38
