,text,category,tag,topic_id
15247,former president donald trump's ability to pick winning candidates will be put to the test as the primary calendar kicks into high gear this month with a series of contentious contests starting tuesday in ohio,politics,Miscelaneous Politics & Legislation,129
15248,former president donald trump defends nebraska gubernatorial candidate facing groping allegations,politics,Miscelaneous Politics & Legislation,71
15249,first lady jill biden to travel to romania and slovakia on a mission to support ukrainian refugees,politics,Miscelaneous Politics & Legislation,292
15250,judge rules january 6 committee can obtain rnc and trump campaign email data,politics,Miscelaneous Politics & Legislation,475
15251,the political environment is terrible for democrats and it may get worse analysis,politics,Miscelaneous Politics & Legislation,74
15252,a state official sent frantic texts to white house chief of staff mark meadows as trump badgered georgia's secretary of state to find votes to overturn the 2020 election,politics,Miscelaneous Politics & Legislation,199
15253,trevor reed's family says he has vowed to help bring paul whelan home,politics,Miscelaneous Politics & Legislation,316
15254,it is very sad : president biden mourns american killed in ukraine,politics,International & Foreign Politics,-1
15255,oath keeper pleads guilty to seditious conspiracy as the pressure intensifies against right wing extremist group,politics,Miscelaneous Politics & Legislation,143
15256,read sean hannity's 82 text messages with trump chief of staff mark meadows between election day 2020 and joe biden's inauguration,politics,Miscelaneous Politics & Legislation,199
15257,exclusive: more than 80 text messages between sean hannity and white house chief of staff mark meadows show the fox host's shift from staunch support to frustration with trump's legal team: i'm fed up with those people,politics,Miscelaneous Politics & Legislation,199
15258,president biden will have to balance humor with america's tough realities in his speech at this year's white house correspondents' dinner,politics,Miscelaneous Politics & Legislation,39
15259,a frustrated president biden will go on the attack against republicans in the midterms and into 2024,politics,Miscelaneous Politics & Legislation,39
15260,five days that changed the war in ukraine analysis,politics,International & Foreign Politics,4
15261,american killed fighting alongside ukrainian forces in the country,politics,International & Foreign Politics,4
15262,"russia is making slow and uneven progress as military tries to fix problems that plagued its early invasion of ukraine, us officials say",politics,International & Foreign Politics,4
15263,capitol riot defendant claims he tackled a dc police officer in self defense,politics,Miscelaneous Politics & Legislation,143
15264,significant risk of creating a full scale humanitarian crisis on american soil : border state democrat knocks biden administration plans to mitigate expected migrant surge,politics,International & Foreign Politics,48
15265,"just in: house january 6 committee will hold eight hearings in june, the panel's chairman says",politics,Miscelaneous Politics & Legislation,117
15266,one of five texas family members charged in us capitol riot pleads guilty,politics,Miscelaneous Politics & Legislation,143
15267,"oklahoma's legislature passes a 6 week abortion ban modeled after a texas law, leaning in to other republican led efforts to restrict abortion rights",politics,Activism,35
15268,president biden says it is irresponsible for russian leaders to make idle comments about nuclear weapons,politics,International & Foreign Politics,4
15269,president biden says ukrainians fleeing violence should not enter the us through the southern border,politics,International & Foreign Politics,4
15270,"president biden is sending a plan to congress that would streamline the seizure of russian oligarchs' assets in the us, with the proceeds going to ukraine",politics,International & Foreign Politics,4
15271,how the widening war in ukraine will cost the world analysis,politics,International & Foreign Politics,4
15272,"trevor reed is back in the us after being released from russia in a prisoner swap, according to a tweet from his mother",politics,International & Foreign Politics,316
15273,durham prosecutors detail criminal probe into tech executive who worked on trump russia back channel claims,politics,Miscelaneous Politics & Legislation,411
15274,"staunch trump allies do not like house republican leader kevin mccarthy's leaked comments, but see little upside to a fight ahead of the midterms, sources say",politics,Miscelaneous Politics & Legislation,405
15275,here's a look inside the months long effort to free trevor reed from detention in russia,politics,International & Foreign Politics,316
15276,"why was i left behind? paul whelan, an american detained in russia, wonders why more has not been done to secure his release after the prisoner swap that freed trevor reed",politics,International & Foreign Politics,316
15277,"during his final week of supreme court oral arguments as a justice, stephen breyer still slipped into his characteristic zany hypotheticals and tangled multi part questions, just as he is done for his 28 years on the court",politics,Miscelaneous Politics & Legislation,311
15278,"president biden will travel to alabama to visit a lockheed martin facility that manufactures javelin anti tank missiles, among other weapons being sent to ukraine",politics,International & Foreign Politics,4
15279,white house covid 19 response coordinator dr ashish jha is on capitol hill today to push for more relief funding,politics,Health & Politics,249
15280,it's created a bit of chaos : how trump's involvement is shaking up the ohio senate race,politics,Miscelaneous Politics & Legislation,129
15281,"house minority leader kevin mccarthy defends his recently leaked comments, says it is all part of an attempt to divide the gop conference ahead of the midterms",politics,Miscelaneous Politics & Legislation,405
15282,"trevor reed has been released, but two other americans basketball star brittney griner and former marine paul whelan remain detained in russia",politics,International & Foreign Politics,316
15283,"just in: trevor reed, a us citizen who had been detained in russia since 2019, has been released in a prisoner swap",politics,International & Foreign Politics,316
15284,mccarthy courts the extremists he once saw as dangerous as he eyes power analysis,politics,Activism,69
15285,oklahoma republican gov kevin stitt on tuesday signed a new law that bans nonbinary gender markers on birth certificates in the state,politics,Activism,-1
15286,new audio of house minority leader kevin mccarthy obtained by the new york times reveals he expressed concern about far right house republicans inciting violence against other lawmakers in the aftermath of january 6,politics,Miscelaneous Politics & Legislation,405
15287,"secretary of state antony blinken spars with rand paul, after the senator questioned why the us had been agitating for ukraine to join nato",politics,International & Foreign Politics,385
15288,"new mark meadows texts reveal the key role rep scott perry, a little known pennsylvania republican, played at almost every turn in scheming to overturn the election",politics,Miscelaneous Politics & Legislation,199
15289,just in: the biden administration says it will comply with an order from a federal judge temporarily blocking the end of a public health authority known as title 42 on the us mexico border,politics,International & Foreign Politics,48
15290,president biden flips the switch on former president donald trump's incandescent light bulb plan,politics,Miscelaneous Politics & Legislation,39
15291,"in a new book, dr deborah birx describes how data failures, bureaucracy and  hindered the trump administration's covid 19 response",politics,Health & Politics,-1
15292,attorney general merrick garland says he supports efforts to allow some of the proceeds from assets the justice department seizes from russian oligarchs to go directly to ukraine,politics,International & Foreign Politics,4
15293,exclusive: gen mark milley says global security that is been in place since world war ii is at stake if russia gets away with ukraine war cost free,politics,International & Foreign Politics,4
15294,"us diplomats returned to ukraine today for first time since russia's invasion, a source says",politics,International & Foreign Politics,4
15295,the biden administration's plans to lift title 42 are raising concerns in border communities and sparking fierce debate in washington here's what the public health order is and what is happening on the ground,politics,International & Foreign Politics,48
15296,supreme court examines president biden's power to set us immigration policy in remain in mexico challenge,politics,International & Foreign Politics,48
15297,president biden will commute the sentences of 75 people serving time for nonviolent drug offenses and issue full pardons for three individuals,politics,Miscelaneous Politics & Legislation,199
15298,the supreme court's evolution on the separation of church and state,politics,Activism,69
15299,"the us and its allies have begun to convey a new, longer term goal for the war: to defeat russia so decisively on the battlefield that it will be deterred from launching such an attack ever again",politics,International & Foreign Politics,4
15300,"plenty of people come out looking bad in the texts sent and received by mark meadows between election day 2020 and january 20, 2021, but no one looks worse than rick perry analysis by cnn's chris cillizza",politics,Miscelaneous Politics & Legislation,199
15301,military and humanitarian aid for ukraine could be at risk of getting bogged down in the immigration battle brewing on capitol hill,politics,International & Foreign Politics,4
15302,"read text messages sean hannity, marjorie taylor greene, ivanka trump and others sent to trump's white house chief of staff mark meadows between election day 2020 and president biden's inauguration",politics,Miscelaneous Politics & Legislation,199
15303,a vast trove of mark meadows' text messages obtained by cnn show how trump's white house chief of staff played a key role in attempts to overturn the 2020 election results,politics,Miscelaneous Politics & Legislation,199
15304,"discussions over covid 19 funding, aid to ukraine, and us southern border policy will all compete for time as congress looks ahead to the midterm elections",politics,Health & Politics,249
15305,melania trump and other first ladies have left the bidens scrambling for new white house glassware,politics,Miscelaneous Politics & Legislation,-1
15306,utah democrats throw their support behind independent evan mcmullin to take on republican sen mike lee,politics,Miscelaneous Politics & Legislation,71
15307,mccarthy's latest genuflection to trump paints america's possible post midterm future analysis,politics,Miscelaneous Politics & Legislation,405
15308,secretary of state antony blinken says us will return diplomats to ukraine during meeting in kyiv,politics,International & Foreign Politics,385
15309,workers for an aid group receive a string of malicious links on their cell phones after publishing a report about russian attacks on hospitals in ukraine,politics,International & Foreign Politics,58
15310,a trump endorsed nebraska gubernatorial candidate is suing a state senator who accused him of inappropriate physical contact,politics,Miscelaneous Politics & Legislation,71
15311,"just in: the suspect in the northwest washington shooting friday afternoon that wounded four people is dead, police say",politics,Miscelaneous Politics & Legislation,-1
15312,a person sets themself on fire at the plaza in front of the supreme court,politics,Activism,69
15313,police looking for suspects in a shooting that wounded three people in northwest washington,politics,Miscelaneous Politics & Legislation,-1
15314,house minority leader kevin mccarthy maneuvering behind the scenes to contain fallout over damning and contradictory conversations he had with other gop lawmakers about then president donald trump in the immediate aftermath of january 6,politics,Miscelaneous Politics & Legislation,405
15315,"biden administration asks a federal judge to deny a request from more than 20 states to immediately block the end of title 42, a trump era pandemic restriction on the us mexico border",politics,International & Foreign Politics,48
15316,ukrainian president volodymyr zelensky and republican rep liz cheney are among this year's recipients of the john f kennedy profile in courage award for the courage they have shown protecting democracy in the united states and abroad,politics,International & Foreign Politics,274
15317,a silicon valley lawyer is helping funnel supplies to her father's troops in ukraine,politics,International & Foreign Politics,-1
15318,"just in: new audio reveals house minority leader kevin mccarthy said donald trump admitted some responsibility for january 6, shedding light on the then president's mindset after the deadly attack",politics,Miscelaneous Politics & Legislation,405
15319,"with the eyes of the world now trained on russian president vladimir putin amid his brutal invasion of ukraine, alexey navalny's message of resistance is finding new weight inside and outside of russia, even as he remains behind bars",politics,International & Foreign Politics,4
15320,audio contradicts house minority leader kevin mccarthy's denial that he considered asking then president donald trump to resign after capitol riot,politics,Miscelaneous Politics & Legislation,405
15321,"donald trump's network of political advocacy groups reported a cash stockpile of $124 million at the end of march, putting significant resources at his disposal for the midterms",politics,Economy,157
15322,federal judge temporarily blocks new kentucky abortion law that includes a 15 week ban from being enforced,politics,Activism,35
15323,sen mike lee is defending himself against criticism that his texts with mark meadows show he obscured what he knew about efforts to overturn 2020 election,politics,Miscelaneous Politics & Legislation,199
15324,white house brings on retired three star general to help coordinate hundreds of millions in military assistance to ukraine,politics,International & Foreign Politics,4
15325,"more than 20 states ask a federal judge to immediately block the biden administration from ending a trump era public health authority, known as title 42",politics,International & Foreign Politics,48
15326,former president donald trump set to rally support for nebraska gubernatorial candidate facing groping allegations,politics,Miscelaneous Politics & Legislation,71
15327,"new: donald trump jr is expected to meet in the coming days with the house january 6 committee, a source familiar with the probe tells cnn",politics,Miscelaneous Politics & Legislation,-1
15328,president biden pledges an additional $800 million in military assistance to ukraine as the war enters what he calls a critical window,politics,International & Foreign Politics,4
15329,michelle obama's brother says his kids were disenrolled from their school as retaliation for parents bringing up concerns of bias,politics,Miscelaneous Politics & Legislation,61
15330,"biden administration is expected to soon announce new details for how ukrainian refugees would be able to seek entry into the us on humanitarian grounds, a source says",politics,International & Foreign Politics,-1
15331,western pressure on russia has not stopped putin's latest provocations analysis,politics,International & Foreign Politics,4
15332,president biden will announce additional security assistance to ukraine today,politics,International & Foreign Politics,4
15333,"the ukrainian air force has added about 20 more operational aircraft to its fleet because of an influx of spare parts, senior us defense official says",politics,International & Foreign Politics,4
15334,"a 'lawyer by day and a boot smuggler by night,' this ukrainian american is helping funnel supplies to ukrainian soldiers",politics,International & Foreign Politics,4
15335,"the us will announce a new round of security assistance to ukraine in very short order, white house press secretary jen psaki says",politics,International & Foreign Politics,4
15336,hillary clinton's 2016 presidential campaign asks a federal court to keep details of its legal and research activity secret as they are being pursued by special counsel john durham,politics,Miscelaneous Politics & Legislation,411
15337,"as the war in ukraine may be entering a critical stage, the us is considering a new injection of weapons to help the country adapt to russia's fresh focus analysis",politics,International & Foreign Politics,4
15338,federal judge uses republican lawmakers' own words about january 6 in a dispute with a capitol riot defendant during a court hearing,politics,Miscelaneous Politics & Legislation,143
15339,"federal prosecutors charge 21 people for allegedly seeking to defraud government health care programs of $149 million in a variety of pandemic related scams, including selling fake covid 19 vaccination cards",politics,Health & Politics,-1
15340,democratic senate candidates in crucial 2022 races head into the final months of the campaign with dramatically more cash in the bank than their would be republican opponents,politics,Economy,183
15341,treasury secretary janet yellen walks out with other global economic leaders in a planned boycott during russia's presentation at a g20 session,politics,International & Foreign Politics,187
15342,"just in: the us unveils its latest round of russian sanctions, this time targeting a key commercial bank and a global network led by a russian oligarch",politics,International & Foreign Politics,187
15343,a trump appointed judge is making federal policy for the country for now analysis,politics,Activism,48
15344,new: president biden and first lady jill biden will attend the white house correspondents' dinner later this month it will be the first time that the sitting president has attended the dinner since 2016,politics,Miscelaneous Politics & Legislation,292
15345,signs point to more economic turbulence as the war in ukraine intensifies analysis,politics,International & Foreign Politics,4
15346,ginni thomas also texted mark meadows about another friend who shared election fraud conspiracy theories,politics,Miscelaneous Politics & Legislation,199
15347,"the us is prepping another $800 million military assistance package for ukraine, according to multiple sources",politics,International & Foreign Politics,4
15348,"if anyone inside cover him : members of the oath keepers discussed protecting rep ronny jackson during the capitol riot because he had critical data to protect, texts show",politics,Miscelaneous Politics & Legislation,143
15349,what happens to weapons sent to ukraine? the us does not really know,politics,International & Foreign Politics,4
15350,"congress is considering taking back $2 billion from a $10 billion small business program it authorized last year in order to pay for new covid 19 vaccines, testing and therapeutics",politics,Health & Politics,249
15351,why the republican offensive on abortion is escalating analysis,politics,Activism,-1
15352,"far right trump lawyer john eastman is still withholding about 3,200 documents, comprising over 36,000 pages, from the house january 6 committee",politics,Miscelaneous Politics & Legislation,475
15353,here's a look at some of the recent abortion legislations that have advanced in several states,politics,Activism,35
15354,exclusive: ukrainian president volodymyr zelensky rejects tall tales that his forces would need months of training to operate advanced weapons from other countries,politics,International & Foreign Politics,274
15355,"the us believes russia is learning from its failures in the north of ukraine and applying those lessons to their new focus in the east and the south of the country, senior defense official says",politics,International & Foreign Politics,4
15356,president biden confronts a host of problems he cannot do much to solve analysis,politics,Miscelaneous Politics & Legislation,39
15357,"items from the late supreme court justice ruth bader ginsburg's extensive personal art collection, including ceramics by pablo picasso, are up for auction",politics,Activism,517
15358,"as roe v wade hangs in the balance, democratic candidates prioritize abortion rights in 2022",politics,Activism,73
15359,president biden and us allies face a new dilemma on ukraine aid analysis,politics,International & Foreign Politics,4
15360,here's why the un is not doing more to stop what is happening in ukraine analysis,politics,International & Foreign Politics,4
15361,doj seeks to further limit the evidence that former donald trump adviser steve bannon can put up at trial in his defense,politics,Miscelaneous Politics & Legislation,403
15362,ukrainian president volodymyr zelensky asks president biden to designate russia a state sponsor of terrorism in a recent phone call,politics,International & Foreign Politics,274
15363,"in an exclusive interview with cnn's jake tapper, ukrainian president volodymyr zelensky describes his people's grief as a great pain for me",politics,International & Foreign Politics,274
15364,ukrainian president volodymyr zelensky tells cnn that all of the countries of the world should be prepared for the possibility that russian president vladimir putin could use tactical nuclear weapons in his war on ukraine,politics,International & Foreign Politics,274
15365,"russia formally protests the us' ongoing shipment of weapons to ukraine, sending a diplomatic note to the state department warning of unpredictable consequences should the support continue, sources say",politics,International & Foreign Politics,4
15366,read: cnn has reviewed texts of separate conversations former white house chief of staff mark meadows had with sen mike lee and rep chip roy between the 2020 presidential election and the jan 6 attack on the us capitol,politics,Miscelaneous Politics & Legislation,199
15367,"mark meadows' texts reveal how two of trump's congressional allies lobbied for, then soured on, the white house's effort to overturn the 2020 election",politics,Miscelaneous Politics & Legislation,199
15368,"no short term end in sight in russia's invasion of ukraine, western officials say",politics,International & Foreign Politics,4
15369,"the first two women to serve on the supreme court, justices sandra day o'connor and the late ruth bader ginsburg, will get statues on the grounds of the us capitol",politics,Activism,517
15370,us house candidate in tennessee backed by former president donald trump is facing backlash from state republicans,politics,Miscelaneous Politics & Legislation,71
15371,prosecutors unseal indictment charging a member of russia's legislature and two of his staffers with orchestrating a propaganda and disinformation campaign targeting us lawmakers,politics,International & Foreign Politics,219
15372,breaking: man who said he wanted to earn former president donald trump's respect for us capitol riot is found guilty on all charges as jury rejects blame trump defense,politics,Miscelaneous Politics & Legislation,143
15373,former trump white house adviser stephen miller is expected to appear thursday before the house committee investigating the capitol hill insurrection,politics,Miscelaneous Politics & Legislation,117
15374,president joe biden says he is still working with his team to determine whether he should dispatch a senior member of his administration to ukraine,politics,International & Foreign Politics,4
15375,former supreme court justices sandra day o'connor and the late ruth bader ginsburg will get statues on the grounds of the us capitol after president biden signs a bipartisan bill into law,politics,Activism,517
15376,"florida gov ron desantis signs into law an anti abortion measure that bans the procedure after 15 weeks without exemptions for rape, incest or human trafficking",politics,Activism,35
15377,us faces a race against time to get massive security aid to ukraine with fresh assault looming analysis,politics,International & Foreign Politics,4
15378,"kentucky's gop controlled legislature overrides its democratic governor's veto of a bill that bans most abortions after 15 weeks of pregnancy, restricts access to medication abortion and makes it harder for a minor to obtain an abortion in the state",politics,Activism,35
15379,democratic party officials approve plan to kick off the process that could determine which states will get to hold their presidential primaries first in 2024,politics,Miscelaneous Politics & Legislation,129
15380,biden administration clears the way for the national archives to provide a new tranche of documents that former president donald trump initially had wanted to keep secret to the house january 6 committee,politics,Miscelaneous Politics & Legislation,426
15381,transgender women and girls in kentucky will no longer be allowed to compete on sports teams consistent with their gender at public and private schools after lawmakers overrode a veto from their democratic governor to enact the restrictive measure,politics,Activism,398
15382,"us will likely determine that genocide has been committed in ukraine, top state department official said",politics,International & Foreign Politics,4
15383,us officials warn that unnamed hackers have developed tools designed to gain full system access to the sensitive computer systems used to operate energy facilities,politics,International & Foreign Politics,58
15384,russia announces retaliatory sanctions on 398 members of us congress,politics,International & Foreign Politics,187
15385,"rep kai kahele defends his part time work as a commercial pilot for hawaiian airlines, saying the arrangement complies with house ethics rules",politics,Miscelaneous Politics & Legislation,281
15386,judge declines to dismiss special counsel john durham's case against a hillary clinton campaign lawyer accused of lying to the fbi during its investigation of potential trump russia collusion,politics,Miscelaneous Politics & Legislation,411
15387,"president biden tells ukrainian president volodymyr zelensky that the us is sending an additional $800 million worth of weapons, ammunition and other security assistance",politics,International & Foreign Politics,274
15388,treasury secretary janet yellen sends warning to countries indifferent to russian sanctions,politics,International & Foreign Politics,187
15389,"former trump chief of staff mark meadows was removed from the north carolina voter rolls this week, as the state continues its investigation into whether he committed voter fraud",politics,Miscelaneous Politics & Legislation,199
15390,white house taps top hhs lawyer lisa barclay as its no 2 covid response official,politics,Health & Politics,249
15391,an expert report finds clear patterns of violations of international humanitarian law by russian forces in ukraine and detailed numerous incidents that it says could constitute war crimes,politics,International & Foreign Politics,4
15392,president biden's declaration that atrocities in ukraine constitute a genocide is not expected to trigger immediate changes to us policy,politics,International & Foreign Politics,4
15393,andrew cuomo comeback talk has chilled with the former new york governor sitting out of the democratic primary,politics,Economy,342
15394,pennsylvania house passes anti trans sports ban as democratic gov tom wolf vows to veto the bill,politics,Activism,398
15395,the brooklyn subway shooting supercharges america's polarized gun debate analysis,politics,Miscelaneous Politics & Legislation,271
15396,"federal prosecutors may soon reach a charging decision regarding rudy giuliani's foreign lobbying efforts involving ukraine, after he helped investigators unlock several electronic devices that were seized by the fbi",politics,International & Foreign Politics,133
15397,president biden says his administration will not be letting up until the perpetrator of a shooting on a subway train in brooklyn is found,politics,Miscelaneous Politics & Legislation,271
15398,"president biden says americans' budgets should not depend on whether a dictator commits genocide, in apparent reference to russian action in ukraine",politics,International & Foreign Politics,4
15399,"rep victoria spartz, the first ukrainian born member of congress, urges the state department to send its diplomats back into ukraine",politics,International & Foreign Politics,-1
15400,"new york lt gov brian benjamin resigns following his arrest in connection with an alleged bribery scheme, gov kathy hochul says",politics,International & Foreign Politics,219
15401,doj declines a request from the house oversight committee to provide more information about 15 boxes of records that former president donald trump improperly took to mar a lago after leaving office,politics,Miscelaneous Politics & Legislation,426
15402,"white house prepares to roll out a program intended for ukrainian refugees that would expedite the process for those trying to come to the us, administration officials say",politics,International & Foreign Politics,-1
15403,"house january 6 committee has conducted more than 860 depositions and interviews, with dozens more scheduled in the coming weeks",politics,Miscelaneous Politics & Legislation,117
15404,how jackson will sharpen the supreme court's core conflict analysis,politics,Miscelaneous Politics & Legislation,-1
15405,oklahoma republican gov kevin stitt signs near total ban on abortion into law,politics,Activism,-1
15406,"a russian military linked hacking group attempted to infiltrate ukrainian power substations and deploy malicious code capable of cutting electricity, ukrainian government officials and private investigators say",politics,International & Foreign Politics,58
15407,fbi and international partners seize control of a popular hacking forum,politics,International & Foreign Politics,58
15408,just in: new york lt gov brian benjamin indicted on multiple charges including bribery in connection with an alleged campaign contribution scheme,politics,International & Foreign Politics,219
15409,former president barack obama says russian president vladimir putin is acting in a newly reckless manner with the invasion of ukraine,politics,International & Foreign Politics,4
15410,"former us marine trevor reed's appeal in russia sent to a lower court, us ambassador says, and justice has again been denied",politics,International & Foreign Politics,316
15411,state department orders the departure of non emergency personnel from shanghai consulate amid covid 19 restrictions,politics,International & Foreign Politics,-1
15412,oklahoma republican gov kevin stitt to sign near total ban on abortion into law today,politics,Activism,-1
15413,"prosecutor general of ukraine says her office is investigating 5,800 cases of russian war crimes, with more and more proceedings every day",politics,International & Foreign Politics,4
15414,"there have been several recent developments in the house select committee investigation into january 6, but many questions remain analysis",politics,Miscelaneous Politics & Legislation,117
15415,just in: jury finds ex virginia police officer guilty on all six charges he faced for his actions around the us capitol attack,politics,Miscelaneous Politics & Legislation,143
15416,"united states believes russian president vladimir putin may be willing to take more aggressive action against the us, including dialing up his attempts to interfere with american elections",politics,International & Foreign Politics,4
15417,maryland's democratic controlled legislature overrides republican gov larry hogan's veto of a bill expanding abortion access in the state,politics,Activism,35
15418,rep liz cheney says russian strike on ukraine train station that killed civilians clearly is genocide,politics,International & Foreign Politics,4
15419,"what you should know about ghost guns, ahead of president biden's expected announcement on new regulations",politics,Miscelaneous Politics & Legislation,271
15420,here's what the shadow docket is and how the supreme court uses it,politics,Activism,69
15421,rep liz cheney says it is absolutely clear that what president trump was doing was unlawful in efforts to overturn election,politics,Economy,132
15422,"ginni thomas, justice clarence thomas' wife, leveraged her conservative network to maneuver into donald trump's orbit during his presidency, sources say",politics,Activism,442
15423,ambitious trial judges could be wary after republican attacks on judge ketanji brown jackson's sentencing record,politics,Miscelaneous Politics & Legislation,37
15424,the west plans to increase its military aid to ukraine with russia planning its next big assault analysis,politics,International & Foreign Politics,4
15425,"president biden is expected to announce new firearm regulations as soon as monday meant to contain the use of privately made weapons, people familiar with the matter said, as he comes under pressure to take more steps to address gun violence",politics,Miscelaneous Politics & Legislation,271
15426,kentucky democratic gov andy beshear vetoes a bill that would have banned most abortions after 15 weeks of pregnancy,politics,Activism,35
15427,"finland and sweden could soon join nato, moves that would likely infuriate moscow and officials say would further underscore russia's strategic error in invading ukraine",politics,International & Foreign Politics,319
15428,read: ketanji brown jackson's remarks at the white house after her supreme court confirmation,politics,Miscelaneous Politics & Legislation,37
15429,a number of republican senators walked out of the chamber after the final vote to confirm ketanji brown jackson to the supreme court amid a standing ovation for the historic nature of the moment this is not normal analysis by cnn's chris cillizza,politics,Miscelaneous Politics & Legislation,37
15430,"cnn exclusive: while votes were still being counted, donald trump jr texted mark meadows ideas to keep his father in power, records reveal",politics,Miscelaneous Politics & Legislation,199
15431,ketanji brown jackson marks her historic confirmation with a moving speech: we've made it all of us,politics,Miscelaneous Politics & Legislation,37
15432,"it has taken 232 years and 115 prior appointments for a black woman to be selected to serve on the supreme court of the united states, judge ketanji brown jackson says after her historic confirmation but we have made it we have made it all of us",politics,Miscelaneous Politics & Legislation,37
15433,president biden says judge ketanji brown jackson's confirmation process was beyond painful and difficult,politics,Miscelaneous Politics & Legislation,37
15434,president biden says ketanji brown jackson's historic supreme court confirmation is a moment of real change in american history,politics,Miscelaneous Politics & Legislation,37
15435,charles donohoe is the first person in the proud boys leadership to plead guilty in connection with january 6 and will assist the justice department's investigation against the pro trump group,politics,Miscelaneous Politics & Legislation,143
15436,i honestly cannot put into words how excited i am for this historic moment you cannot be what you do not see i have received so many notes from parents their children have been inspired the many joys of ketanji brown jackson's confirmation,politics,Miscelaneous Politics & Legislation,37
15437,the white house is holding an event today to mark judge ketanji brown jackson's historic confirmation to the supreme court follow here for live updates,politics,Miscelaneous Politics & Legislation,37
15438,"the white house says it is possible president biden will eventually contract covid 19 he is certainly living his life, just as you say all americans across the country are while taking precautions, while ensuring that we are following cdc guidance",politics,Health & Politics,249
15439,these younger justices will likely be the face of the supreme court in the upcoming decades,politics,Activism,69
15440,us readies for long term european security ramp up after russia's invasion,politics,International & Foreign Politics,4
15441,an occasion as normal and constitutionally foreseen as the confirmation of a future supreme court associate justice came with the bitter taste of the partisanship that threatens to tear america apart analysis,politics,Activism,69
15442,"anita hill, who faced intense questioning in 1991 about her sexual harassment accusations against then supreme court nominee clarence thomas, says ketanji brown jackson's confirmation is an important cultural moment",politics,Miscelaneous Politics & Legislation,37
15443,russia's invasion of ukraine differs from other conflicts in that it has been so meticulously documented analysis,politics,International & Foreign Politics,4
15444,lawmakers leave for a two week recess without passing $10 billion covid 19 relief bill,politics,Health & Politics,249
15445,the limits of the white house bubble are being tested with covid 19 currently affecting at least four people in the line of succession to president biden to varying degrees,politics,Health & Politics,249
15446,"former first lady michelle obama says ketanji brown jackson, newly confirmed to the supreme court, gives black women and girls a new dream to dream",politics,Miscelaneous Politics & Legislation,37
15447,"congress passes two bipartisan bills to suspend normal trade relations with russia and ban oil, coal and natural gas from the country",politics,International & Foreign Politics,187
15448,"republican sens susan collins, mitt romney and lisa murkowski broke party lines to vote to confirm judge ketanji brown jackson to the supreme court",politics,Miscelaneous Politics & Legislation,37
15449,photo: president biden and judge ketanji brown jackson watched her senate confirmation vote from the roosevelt room in the white house,politics,Miscelaneous Politics & Legislation,37
15450,this nomination is confirmed vice president kamala harris announces the final vote confirming ketanji brown jackson to the supreme court,politics,Miscelaneous Politics & Legislation,37
15451,breaking: ketanji brown jackson is confirmed as the us supreme court's first black female justice after historic senate vote,politics,Miscelaneous Politics & Legislation,37
15452,vice president kamala harris will preside over the senate today for ketanji brown jackson's historic confirmation vote,politics,Miscelaneous Politics & Legislation,37
15453,"the senate is on track to confirm judge ketanji brown jackson to the supreme court today, making her the first black female justice once she is sworn in follow live updates",politics,Miscelaneous Politics & Legislation,37
15454,breaking: un general assembly suspends russia from the un human rights council after evidence of atrocities in its invasion of ukraine,politics,International & Foreign Politics,4
15455,michigan gov gretchen whitmer sues county prosecutors and asks state supreme court to protect abortion access,politics,Activism,-1
15456,"the house speaker is fully vaccinated and boosted, her spokesman says",politics,Health & Politics,2
15457,new: the justice department is blocking the national archives from sharing details on mar a lago boxes with congress the clearest indication yet that the matter is under investigation,politics,Miscelaneous Politics & Legislation,426
15458,"south dakota gov kristi noem, a potential 2024 contender, says president biden's leadership style has emboldened vladimir putin",politics,International & Foreign Politics,4
15459,senate will hold a key vote today to advance ketanji brown jackson's supreme court nomination,politics,Miscelaneous Politics & Legislation,-1
15460,a long war of attrition in ukraine will have huge global consequences analysis,politics,International & Foreign Politics,4
15461,kentucky's democratic gov andy beshear vetoes a bill that would have prohibited transgender women and girls from competing on school sports teams consistent with their gender,politics,Activism,398
15462,"oklahoma lawmakers advance another abortion bill, this one to allow private citizens to take civil action against abortion providers to enforce the law",politics,Activism,35
15463,"the growth of china's military, particularly its navy, has concerned american defense officials and lawmakers in recent years analysis",politics,International & Foreign Politics,106
15464,"a majority of americans says supreme court justice clarence thomas should recuse himself from cases related to the 2020 election after it was revealed that thomas' wife, ginni, had sent texts about the efforts to overturn the results",politics,Activism,442
15465,judge rules that steve bannon cannot use his lawyer's advice as a defense for not cooperating with the house january 6 investigation,politics,Miscelaneous Politics & Legislation,403
15466,house recommends two former trump advisers be referred to the department of justice on criminal contempt of congress charges,politics,Miscelaneous Politics & Legislation,403
15467,two biden cabinet members are among a string of positive covid 19 cases after the elite gridiron club dinner,politics,Health & Politics,249
15468,federal judge acquits capitol riot defendant of all charges for the first time,politics,Miscelaneous Politics & Legislation,143
15469,cnn exclusive: poland's president says it is hard to deny that russian forces are committing genocide in ukraine following the horrific images of civilians killed,politics,International & Foreign Politics,4
15470,here's why sarah palin is not the clear favorite to win the alaska special election analysis,politics,Miscelaneous Politics & Legislation,71
15471,"on its face, this year's missouri us senate race should not be terribly competitive but not everything is at it seems largely due to the candidacy of republican eric greitens analysis by cnn's chris cillizza",politics,Miscelaneous Politics & Legislation,71
